input_usi	input_name	input_structure	input_partial_structure	input_molecule_origin	input_original_molecule_name	input_original_molecule_structure	input_microbe_ncbi	input_microbe_name	input_microbe_DNARNA	input_microbial_community	input_microbial_community_description	input_biosynthesis_mibig	input_biosynthesis_genes	input_biosynthesis_description	input_source	input_activity	input_concentration_activity	input_phenotype_associated	input_phenotype_direction	input_concentration_phenotype	input_references	input_references_link	grant_agency	grant_number	input_comment	task	user	database_id	input_confirmation	input_confirmation_description	createtime	inchikey	compound_inchikey	npatlas_url
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00012471613	N-Palmitoylglycine	CCCCCCCCCCCCCCCC(=O)NCC(O)=O		Diet; Microbial metabolism of food molecules; Host			818; 674529; 435590	Bacteroides thetaiotaomicron DSM 2079; Bacteroides faecis DSM 24798; Bacteroides vulgatus ATCC 8482							Diet; Microbial; Host						30519365; 20876113; 39362066				"Biomarker based on literature search for: (olive,walnut,peanut); Found in foodMASST for: (raclette cheese, langostino,shrimp, shrimp, beef, pecorino cheese, ham, scallop, turkey)"	fd57221dda994c3cb62795a54ce7ca6c	wilhan.nunes	fd57221dda994c3cb62795a54ce7ca6c-b8f00623-c75a-4bc4-8589-360cd4fcd939	Confirmed		2025-01-30T22:21:49.741935	KVTFEOAKFFQCCX-UHFFFAOYSA-N		No NPAtlas
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00004684206	N-Stearoylethanolamide	CCCCCCCCCCCCCCCCCC(=O)NCCO		Diet; Host											Diet; Host						30519365				"Biomarker based on literature search for: (animal fats, chocolate, cocoa butter, nuts, seeds, soy products, eggs)"	fd57221dda994c3cb62795a54ce7ca6c	wilhan.nunes	fd57221dda994c3cb62795a54ce7ca6c-e13ac252-15f4-4259-a59a-3c506466b6ab	Not applicable		2025-01-30T22:21:53.016127	OTGQIQQTPXJQRG-UHFFFAOYSA-N		No NPAtlas
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00012471699	N5-Acetylornithine	CC(=O)NCCCCC(O)=O		Diet; Unknown/Undefined			316435; 199310; 1322345								Diet; Microbial						34294549;30837975				Biomarker based on literature search for: (legumes and plants)	fd57221dda994c3cb62795a54ce7ca6c	wilhan.nunes	fd57221dda994c3cb62795a54ce7ca6c-b26db120-cd62-407c-be69-c226905254bd	Not applicable		2025-01-30T22:20:35.865623	TZZSWAXSIGWXOS-UHFFFAOYSA-N		No NPAtlas
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00003135897	Naringenin	Oc1ccc(cc1)C2CC(=O)c3c(O)cc(O)cc3O2		Diet											Diet						35884991				"Biomarker based on literature search for: (lemon, orange, mandarin); Found in foodMASST for: (orange leaf, kombucha, straw mushroom, tomato, cheese, strawberry, tupiro, salami, orange thyme, yellow cherry tomato, cacoa, napa cabbage, olive, sparkling water, french green, honey, carrot, green pepper, cloves, parsley, cabernet sauvignon, globe artichoke, vegetable/herb, jalapeno pepper, tomato paste, seaweed, soda, cassis, red bell pepper, mandarin, plum, chili pepper, pachino cherry tomato, berry, apple, White tea, thai pepper, navel orange, lemon, basil, Black tea, herb/spice, Flavored Black tea, giant fennel, merlot, red, pepper, black bean, walnut, cream cheese, pine nut, african blue basil, red chili pepper, red guava, caper, cherry tomato, wonderberry, purple basil, green bean, apricot, seafood, fruit, animal, bergamot, meat, green bell pepper, red radish, asparagus, plant, Matcha tea, english pea, salt, apple_cider,artichoke, red raspberry, chocolate mint, orange cherry tomato, petit sirah, duck, pomegranate, almond, Rooibos, hazelnut, chickpea, red cherry tomato, plantain, pinto bean, green chili pepper, sugar plum tomatoes, vegetable, Frederick passion fruit, pinot noir, Pu'er tea, blueberry, beef, acai, grape tomato, tomato sauce, cauliflower, orange, lentil, sumac, mint, cocoa seed, bean, white peach, greek basil, cashew, filet, marigold, shishito pepper, licorice, complex, snapper, green tomato, Oolong tea, potato, cherry, clementine, mineola orange, Green tea, grain/grass, red lentil, green grape, thyme, smoked paprika, blood orange, lemon cucumber, artichoke, fleshy fruit, not collected, marjoram, sage, blue corn, pepperonchini, strawberry guava, broccoli, common bean, oregano, jicama, passionfruit, chicken, cranberry bean, ham, tuna, pork, flower, salmon, sungold tomato, soybean, grapefruit, supplement, garbanzo bean, mushroom plant, pea, roma tomato, grape, oyster mushroom, betel nut, pomelo, green mung bean, rice, satsuma mandarin, thai basil, wheat, celery, kumquat, mushroom, honey_macadamia)"	c0fbfdf61b28442dadd0b3ef159ef01a	wilhan.nunes	c0fbfdf61b28442dadd0b3ef159ef01a-28f628ce-034f-4a8c-9878-d605089de56d	Not applicable		2025-01-31T00:16:53.244587	FTVWIRXFELQLPI-UHFFFAOYSA-N		No NPAtlas
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00000222031	Naringin	C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]2Oc3cc(O)c4C(=O)C[C@H](Oc4c3)c5ccc(O)cc5)[C@H](O)[C@H](O)[C@H]1O		Diet											Diet						35884991				"Biomarker based on literature search for: (lemon, orange, mandarin); Found in foodMASST for: (orange leaf, kombucha, straw mushroom, black olive, tomato, free range, cheese, strawberry, tupiro, orange thyme, yellow cherry tomato, cacoa, sparkling water, olive, napa cabbage, honey, carrot, green pepper, cloves, parsley, cabernet sauvignon, vegetable/herb, rosemary, jalapeno pepper, tomato paste, seaweed, soda, cassis, red bell pepper, mandarin, plum, chili pepper, pachino cherry tomato, berry, apple, White tea, thai pepper, navel orange, lemon, basil, Black tea, herb/spice, Flavored Black tea, merlot, red, pepper, black bean, strawberry jam, walnut, cream cheese, pine nut, african blue basil, red chili pepper, red guava, caper, cherry tomato, purple basil, mineral water, green bean, apricot, seafood, string cheese, fruit, animal, bergamot, cucumber, meat, green bell pepper, asparagus, quinoa, plant, red radish, salt, apple_cider, red raspberry, chocolate mint, orange cherry tomato, petit sirah, duck, pomegranate, almond, Rooibos, hazelnut, chickpea, red cherry tomato, plantain, pinto bean, green chili pepper, sugar plum tomatoes, vegetable, pinot noir, Pu'er tea, blueberry, beef, acai, grape tomato, tomato sauce, cauliflower, orange, mint, cocoa seed, bean, white peach, greek basil, cashew, filet, marigold, shishito pepper, licorice, lime, mint mojito, complex, snapper, green tomato, Oolong tea, potato, cherry, clementine, mineola orange, Green tea, grain/grass, red lentil, green grape, thyme, smoked paprika, blood orange, lemon cucumber, artichoke, fleshy fruit, not collected, marjoram, sage, blue corn, pepperonchini, strawberry guava, broccoli, fig, common bean, oregano, jicama, chicken, cranberry bean, ham, tuna, pork, flower, salmon,bergamot, sungold tomato, soybean, yogurt_cow, grapefruit, supplement, garbanzo bean, mushroom plant, pea, roma tomato, grape, pork lard, oyster mushroom, betel nut, pomelo, green mung bean, rice, satsuma mandarin, thai basil, wheat, celery, marchigiana lard, kumquat, mushroom, honey_macadamia)"	c0fbfdf61b28442dadd0b3ef159ef01a	wilhan.nunes	c0fbfdf61b28442dadd0b3ef159ef01a-24c02b5c-1a0d-4384-a595-ece75f15406e	Not applicable		2025-01-31T00:16:56.818683	DFPMSGMNTNDNHN-ZPHOTFPESA-N		No NPAtlas
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00012315429	Naringin Dihydrochalcone	C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]2Oc3cc(O)c(C(=O)CCc4ccc(O)cc4)c(O)c3)[C@H](O)[C@H](O)[C@H]1O		Diet											Diet							https://link.springer.com/chapter/10.1007/978-981-33-6350-2_10			Biomarker based on literature search for: (grape fruit)	c0fbfdf61b28442dadd0b3ef159ef01a	wilhan.nunes	c0fbfdf61b28442dadd0b3ef159ef01a-06301f80-c14e-450e-92fe-d40693af58de	Not applicable		2025-01-31T00:21:19.557733	CWBZAESOUBENAP-QVNVHUMTSA-N		No NPAtlas
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00012314321	Neotame	COC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(O)=O)NCCC(C)(C)C		Diet											Diet						34073913				"Biomarker based on literature search for: (fish,Ham, snack confections, jelly)"	fa5720ff3e6845f7bb352845ac178c2f	wilhan.nunes	fa5720ff3e6845f7bb352845ac178c2f-94f9e3e3-942b-49e1-a104-13a283a83119	Not applicable		2025-01-30T23:31:09.318326	HLIAVLHNDJUHFG-HOTGVXAUSA-N		No NPAtlas
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00000426891	Nerol	CC(C)=CCC\C(C)=C/CO		Diet											Diet						35052524				"Biomarker based on literature search for: (lemongrass essential oils); Found in foodMASST for: (hearts of palm, complex, rosemary, cocura, mango, lapacho bark, plant, orange, manzanilla olive, lemon, red bell pepper, bean, grain/grass, honey, purple mangosteen, grapefruit,manzanilla olive)"	c0fbfdf61b28442dadd0b3ef159ef01a	wilhan.nunes	c0fbfdf61b28442dadd0b3ef159ef01a-a03fb9d4-3ad5-4d69-9dc9-bd4406f27a15	Not applicable		2025-01-31T00:29:21.667719	GLZPCOQZEFWAFX-YFHOEESVSA-N		No NPAtlas
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00000427160	Nervonic acid	CCCCCCCC\C=C/CCCCCCCCCCCCCC(O)=O		Diet; Microbial metabolism of food molecules; Host			64521	Mortierella capitata							Diet; Microbial; Host						38432997; 37935958; 31416149				Biomarker based on literature search for: (human milk)	fd57221dda994c3cb62795a54ce7ca6c	wilhan.nunes	fd57221dda994c3cb62795a54ce7ca6c-fd605c02-fd9d-4cdf-a831-5b88c1c995b9	Not applicable		2025-01-30T22:20:39.139422	GWHCXVQVJPWHRF-KTKRTIGZSA-N		No NPAtlas
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00010107385	Nicotinic acid (vitamin B3); niacin	OC(=O)c1cccnc1		Diet; Unknown/Undefined; Host											Diet; Microbial; Host							https://www.sciencedirect.com/science/article/abs/pii/S0308814697000228			"Biomarker based on literature search for: (cereals, meat, fish, yeast)"	fa5720ff3e6845f7bb352845ac178c2f	wilhan.nunes	fa5720ff3e6845f7bb352845ac178c2f-4149318c-325a-4661-b862-f1df95c5b0fb	Not applicable		2025-01-30T23:18:48.589981	PVNIIMVLHYAWGP-UHFFFAOYSA-N		No NPAtlas
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006516023	Nordihydrocapsaicin	COc1cc(CNC(=O)CCCCCC(C)C)ccc1O		Diet											Diet						35247666				"Biomarker based on literature search for: (pepper); Found in foodMASST for: (cauliflower, kombucha, pepper, black bean, bean, tomato, salmon, cashew, cheese, red chili pepper, cherry tomato, napa cabbage, green bean, soybean, seafood,jack cheese, carrot, green pepper, persian cucumber, complex, fruit, jack cheese, animal, grape, corn, vegetable/herb, cucumber, jalapeno pepper, plant, cherry, sesame, grain/grass, smoked paprika, chickpea, fleshy fruit, green chili pepper, berry, chili pepper, thai basil, bamboo shoot, thai pepper, goat cheese, herb/spice)"	fa5720ff3e6845f7bb352845ac178c2f	wilhan.nunes	fa5720ff3e6845f7bb352845ac178c2f-301fc6a0-12e7-4c9a-950f-be5a65c96090	Not applicable		2025-01-30T23:21:29.294266	VQEONGKQWIFHMN-UHFFFAOYSA-N		No NPAtlas
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006683914	octanoic acid	CCCCCCCC(O)=O		"Diet; De novo biosynthesis by microbes (e.g., natural products and other specialized metabolites); Host"			816; 1534	Bacteroides spp.; Clostridium kluyveri							Diet; Microbial; Host						33348586; 37169199				Biomarker based on literature search for: (coconut oil)	fd57221dda994c3cb62795a54ce7ca6c	wilhan.nunes	fd57221dda994c3cb62795a54ce7ca6c-3fe167a6-9040-422b-a4c0-241fbb439d71	Not applicable		2025-01-30T22:22:53.482272	WWZKQHOCKIZLMA-UHFFFAOYSA-N		No NPAtlas
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006118245	Oleanolic acid	CC1(C)CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]2C1)C(O)=O		Diet											Diet						30519365				"Biomarker based on literature search for: (olive oil); Found in foodMASST for: (amaranth, anise, trout, yuca, kombucha, rose, black olive, cranberry, tomato, washed cheese, strawberry, pork white meat, vegetable_undetermined, orange thyme, olive, cloves, globe artichoke, rosemary, fuyu persimmon, vegetable/herb, lavender, jalapeno pepper, seaweed, quince, cassis, plum, artificial sweetener, raspberry, berry, chili pepper, orange chard, apple, White tea, spleen, basil, blenham apricot, donut peach, herb/spice, carrot greens, cowpea, red grape, lima bean, black bean, strawberry jam, shoulder roast, chia, red guava, lemon guava, red beet, cherry tomato, wonderberry, purple basil, peanut, yerba mate, apricot, seafood, wild rice, watercress, fruit, saurkraut, animal, plant, quinoa, salt, cactus, red raspberry, chocolate mint, manzanilla olive, buckwheat, pitaya, duck, almond, pomegranate, vegetable, chickpea, pinto bean, tea/infusion, wheat berry, blueberry, beef, Pu'er tea, red chard, nasturtium flower, spring roll, purple mangosteen, pork end cut, turkish fig, cauliflower, white mushroom, frisee lettuce, orange, coconut, yeast, curry plant, mint, bean, beet, pork shoulder, barlett pear, white peach, truffle hooked, greek basil, duck breast, cashew, licorice, mint mojito, complex, mung bean, lemon balm, d anjou pear, blue cheese, adzuki bean, asian pear, green olive, potato, banana, cherry, midsection dark meat, spinach, green grape, Green tea, grain/grass, red lentil, onion, thyme, smoked paprika, artichoke, fleshy fruit, saigon cinnamon, sage, pear, blue corn, maple syrup, morel,Green tea, turkey outer surface, garlic, miyaki mushroom, strawberry guava, forbidden rice, steak, veal, common bean, shiitake mushroom, fig, oregano, fish_saltwater, jicama, ice cream, dragonfruit, chicken, cranberry bean, pork chop, pork, flower, yellow chard, escarole, pork red meat, turkey inner meat, corn flour, blackberry, tomatillo, turkey, garbanzo bean, hearts of palm, insect, grape, kalamata, lapacho bark, heirloom tomato, green mung bean, chard, thai basil, octopus, wheat, marchigiana lard, mushroom)"	c0fbfdf61b28442dadd0b3ef159ef01a	wilhan.nunes	c0fbfdf61b28442dadd0b3ef159ef01a-77b570c2-4534-4e41-ac6d-ff6192e355ae	Not applicable		2025-01-31T00:27:20.039934	MIJYXULNPSFWEK-GTOFXWBISA-N		No NPAtlas
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00005738637	Oleic Acid	CCCCCCCC\C=C/CCCCCCCC(O)=O		Diet; Unknown/Undefined; Host											Diet; Microbial; Host						33375293				"Biomarker based on literature search for: (tomato); Found in foodMASST for: (complex, blue cheese, milk_cow,complex, cream_cow, beef, yogurt_cow, butter, pork, turkey, walnut)"	fd57221dda994c3cb62795a54ce7ca6c	wilhan.nunes	fd57221dda994c3cb62795a54ce7ca6c-1481b358-3552-4cb8-bbf3-8d22ed5524e8	Not applicable		2025-01-30T22:30:08.300055	ZQPPMHVWECSIRJ-KTKRTIGZSA-N		No NPAtlas
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00012308244	Orotic acid; vitamin B13	OC(=O)C1=CC(=O)NC(=O)N1		"Diet; De novo biosynthesis by microbes (e.g., natural products and other specialized metabolites); Host"											Diet; Microbial; Host						30519365				Biomarker based on literature search for: (milk); Found in foodMASST for: (apple_cider)	fa5720ff3e6845f7bb352845ac178c2f	wilhan.nunes	fa5720ff3e6845f7bb352845ac178c2f-15d25dbc-e305-4312-bf47-ec5251674075	Not applicable		2025-01-30T23:18:51.527931	PXQPEWDEAKTCGB-UHFFFAOYSA-N		No NPAtlas
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00012363130	Oxolinic Acid	CCN1C=C(C(O)=O)C(=O)c2cc3OCOc3cc12		Diet											Diet						30519365				Biomarker based on literature search for: (milk); Antibiotic 	fa5720ff3e6845f7bb352845ac178c2f	wilhan.nunes	fa5720ff3e6845f7bb352845ac178c2f-4597e4df-7f1a-4394-9c8a-7d8bdc7230a3	Not applicable		2025-01-30T23:19:33.426183	KYGZCKSPAKDVKC-UHFFFAOYSA-N		No NPAtlas
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00000573914	p-Coumaric acid; 4-Hydroxycinnamic acid	OC(=O)/C=C/c1ccc(O)cc1		Diet											Diet						30519365				"Biomarker based on literature search for: (lemon,apple); Found in foodMASST for: (orange bell pepper, fuerte avocado, iceberg lettuce, center meat, anise, red garlic, trout, peanut butter, kale, orange leaf, black olive, cranberry, mouse tail, tomato, free range, red meat, american cheese, cheese, washed cheese, strawberry, salami, yellow cherry tomato, brown rice, honey, green pepper, cloves, vanilla bean, parsley, cabernet sauvignon, rosemary, vegetable/herb, jalapeno pepper, lavender, tomato paste, curly parsley, berry, chili pepper, lizard body, apple, thai pepper, lemon, cilantro, shrimp, navel orange, Black tea, herb/spice, cheddar cheese, lemon grass, red, grain_fermented, black bean, pine nut, red chili pepper, zuchini blossom, caper, provolone, egg_quail, cherry tomato, peanut, king oyster mushroom, fruit, brown sea vegetable, cucumber, sweet corn, green bell pepper, meat, asparagus, plant, quinoa, balsamic vinegar, salt, apple_cider, dill, butter, ripe black fine truffle, fins, petit sirah, cricket, white, silkworm, raclette cheese, borage flower, green onion, macadamia, sugar plum tomatoes, green chili pepper, betel nut leaf, blueberry, beef, pecorino cheese, timothy grass, anchovy, riesling, white mushroom, jade pearl rice, orange, yeast, avocado, molasses, shishito pepper, lime, winter onion, complex, green tomato, corn, potato, cherry, eggplant, clementine, Green tea, green grape, grain/grass, coffee, thyme, smoked paprika, blood orange, fleshy fruit, marjoram, crimini mushroom, sage, pear, miyaki mushroom, garlic, pepperonchini, brussel sprout, manchego cheese, medjool date, broccoli, bloomy cheese, oregano, basmati rice, ice cream, jicama, dragonfruit, chicken, Jerusalem artichoke, parmesan cheese, flower,apple_cider, arugula, smelt, salmon, fava bean, sungold tomato, zucchini, white carrot, yogurt_cow, turkey, grapefruit, port, roma tomato, corn husk, oyster mushroom, sweet potato, lettuce, bay leaf, rice, honey_clover, heirloom lettuce, kumquat, white onion, egg_chicken, maitake mushroom)"	c0fbfdf61b28442dadd0b3ef159ef01a	wilhan.nunes	c0fbfdf61b28442dadd0b3ef159ef01a-37924447-4a4d-42ea-925f-5228837b0447	Not applicable		2025-01-31T00:17:00.698215	NGSWKAQJJWESNS-ZZXKWVIFSA-N		No NPAtlas
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00003139713	Palatinose (Isomaltulose)	OC[C@H]1O[C@H](OC[C@H]2OC(O)(CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O		Diet											Diet						33922589				"Biomarker based on literature search for: (honey, caned juice); Found in foodMASST for: (iceberg lettuce, rye, formula, chantrelle mushroom, milk Oolong, american cheese, cheese, strawberry, crystal hops, french green, brown rice, curly leaf lettuce, carrot,jasmine white rice, parsley, sunchoke, rosemary, artificial sweetener, green lentil, berry, matcha green tea, chocolate milk, grain_fermented, strawberry jam, sugar, pine nut, african blue basil, red beet, yerba mate, mineral water, brown sea vegetable, white asparagus, cucumber, beef jerkey, green bell pepper, green sea vegetable, butter, chocolate mint, kava root, taro, borage flower, chickpea, cardamom, pecorino cheese, timothy grass, grape tomato, nasturtium flower, pineapple, coconut, mint, beet, nori seaweed, avocado, durum wheat semolina, licorice, ricotta cheese, papaya, hulled millet, lemon balm, adzuki bean, banana, green grape, red rice, bok choy, saigon cinnamon, marjoram, maple syrup, pear, miyaki mushroom, forbidden rice, strawberry guava, brussel sprout, borage leaf, fig, shiitake mushroom, fish_saltwater, ice cream, passionfruit, Jerusalem artichoke, ginger, yellow chard, thai eggplant, dairy, orzo, long grain brown rice, turkey inner meat, sungold tomato, corn flour, durum wheat, white carrot, churro, supplement, pea, roma tomato, oyster mushroom, betel nut, heirloom tomato, carbonated water, sweet potato, lettuce, rice, thai basil, amaranth, egg_poultry, kale, orange carrot, young sweet corn, tomato, red sea vegetable, cacoa, sunflower seed, white wine, globe artichoke, tomato paste, mandarin, plum, pumpkin, yellow carrot, curly parsley, pachino cherry tomato, apple, lemon, cheddar cheese, cowpea, saffron, red grape, meat_undetermined, pepper, lima bean, styrian golding hops, nectarine, walnut, chia, lemon guava, beer, apricot, seafood, wild rice, animal, collard greens, salt, scallop, red raspberry, orange cherry tomato, buckwheat, pitaya, duck, Frederick passion fruit, hazelnut, cocura, betel nut leaf, mineral, sweet potato leaf, beef, red chard, spring roll, purple mangosteen, potato chip, jade pearl rice, frisee lettuce, orange, red onion, yeast, curry plant, cocoa seed, cabbage, complex, wheat semolina, d anjou pear, mung bean, white sesame seed, spinach, grain/grass, dandelion green, coffee, thyme, lemon cucumber, red leaf lettuce, artichoke, fleshy fruit, tarragon, sage, turkey outer surface, broccoli, white rice, oregano, cranberry bean, rolled oats, flower, salmon, spicy pepper, yogurt_cow, turkey, galangal, white wheat berry, hearts of palm, black lentil, farro, kalamata, lime leaf, honey_clover, white onion, yuca, kombucha, straw mushroom, cranberry, pistachio, washed cheese, olive, persian cucumber, turkey fat, vanilla bean, pineapple sage, jalapeno pepper, lavender, golden flaxseed, bacon, juniper berry, raspberry, White tea, cream_cow, watermelon, basil, blenham apricot, garlic powder, herb/spice, poppy seed, bulgur wheat, copohazu, red guava, egg_quail, cherry tomato, green bean, sugarcane, fruit, sweet corn, red radish, asparagus, quinoa, balsamic vinegar, apple_cider, syrah, red cherry tomato, almond, cream, vegetable, green onion, macadamia, green chili pepper, tea/infusion, riesling, chicken liver, cicerchia, cauliflower, multivitamin, bean, butter leaf lettuce, barlett pear, cashew, shishito pepper, buffalo jerkey, ostrich jerkey, mint mojito, cinnamon, jasmine white rice, snapper, green tomato, corn, Oolong tea, milk, cherry, mineola orange, french radish, red lentil, romaine lettuce, blood orange, blue corn, garlic, grasshopper, cannabis leaf, basmati rice, brazil nut, jicama, chicken, ham, arugula, long grain white rice, fava bean, black mulberry, blackberry, soybean, sesame seed, grapefruit, port, lapacho bark, ground cherry, snail, lacinato kale, pomelo, satsuma mandarin, brown flaxseed, marchigiana lard, kumquat, egg_chicken, mushroom, honey_macadamia, mango, trout, peanut butter, arborio rice, purple cabbage, yellow cherry tomato, sparkling water, green cabbage, honey, green pepper, sesame oil, vegetable/herb, seaweed, soda, quince, cassis, red bell pepper, garlic tops, nasturtium leaf, orange chard, shrimp, navel orange, cilantro, short grain brown rice, Black tea, donut peach, nutmeg, carrot greens, red, black bean, cream cheese, peanut, hemp seed, meat, Matcha tea, plant, palm fruit, english pea, dill, barley, white, plantain, steel-cut oats, pinto bean, sugar plum tomatoes, sarro di bufala cheese, wheat berry, blueberry, honeydew melon, pecan, white mushroom, lentil, turmeric, cantelope melon, white peach, greek basil, molasses, purple carrot, lime, wheat bran, pearled farro, macaroni, potato, milk_cow, eggplant, clementine, agave sap, Green tea, oat, onion, not collected, morel, goat cheese, black orca bean, steak, galia, green fennel, zucchini, tea, tomatillo, garbanzo bean, grape, pork lard, filtered water, pole bean, mozzarella cheese, chard, heirloom lettuce, beef short rib, wheat, celery, milk_goat, purple lettuce)"	fd57221dda994c3cb62795a54ce7ca6c	wilhan.nunes	fd57221dda994c3cb62795a54ce7ca6c-ef2f03c7-fdad-444a-8721-dcb2489305bb	Not applicable		2025-01-30T22:14:51.395553	PVXPPJIGRGXGCY-TZLCEDOOSA-N		No NPAtlas
