FEATURE_ID,NAME_USED,SYNONYMS,INCHIKEY,CPDAT_SUPERCLASSES,CPDAT_HARMONIZED,DEEPSEEK_RAG,GPT_NO_RAG,GPT_RAG,SEARCH_GPT
2631,Ceralasertib,"('Ceralasertib', 'Imino-methyl-[1-[6-[(3r)-3-methylmorpholin-4-yl]-2-(1h-pyrrolo[2,3-b]pyridin-4-yl)pyrimidin-4-yl]cyclopropyl]-oxo-lambda6-sulfane', 'Ceralasertib (usan/inn)', 'Ex-a1101', 'S7693')",OHUHVTCQTUDPIJ-JYCIKRDWSA-N,[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
2632,Decholin,"('Dehydrocholate (sodium)', 'Sodium dehydrocholate', 'Dehydrocholic acid', 'Decholin', 'Dehystolin')",OHXPGWPVLFPUSM-KLRNGDHRSA-N,[],,['MEDICAL'],['INFO'],['MEDICAL'],['INFO']
2633,Predonine,"('Prednisolone', 'Metacortandralone', 'Hydroretrocortine', 'Predonine', 'Delta-cortef')",OIGNJSKKLXVSLS-VWUMJDOOSA-N,[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
2634,Mitoquinone,"('Mitoquinone (mesylate)', 'Mitoq (mesylate)', 'Mitoq10 (mesylate)', 'Mitoquinone', 'Mitoquinone ion')",OIIMUKXVVLRCAF-UHFFFAOYSA-N,[],,"['MEDICAL', 'FOOD']",['MEDICAL'],"['MEDICAL', 'FOOD']",['MEDICAL']
2635,Acetylcholine,"('Acetylcholine (chloride)', 'Ach (chloride)', 'Acetylcholine', 'Choline acetate', 'O-acetylcholine')",OIPILFWXSMYKGL-UHFFFAOYSA-N,[],,"['ENDOGENOUS', 'MEDICAL']","['ENDOGENOUS', 'MEDICAL']",['ENDOGENOUS'],"['ENDOGENOUS', 'MEDICAL']"
2636,Piroctone olamine,"('Piroctone olamine', 'Piroctone ethanolamine', 'Piroctone', 'Piroctona', 'Piroctonum')",,,,"['MEDICAL', 'PERSONAL CARE']",['PERSONAL CARE'],"['MEDICAL', 'PERSONAL CARE']",['PERSONAL CARE']
2637,Adenoscan,"('Adenosine', 'Adenine riboside', 'Adenocard', 'Adenoscan', 'Beta-d-adenosine')",OIRDTQYFTABQOQ-KQYNXXCUSA-N,['Personal care'],['PERSONAL CARE'],"['MEDICAL', 'ENDOGENOUS']",['MEDICAL'],"['MEDICAL', 'ENDOGENOUS']",['MEDICAL']
2638,Arabinosyladenine,"('Vidarabine', 'Ara-a', 'Adenine arabinoside', 'Vira-a', 'Arabinosyladenine')",,,,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
2639,Iopanoic acid,"('Iopanoic acid', 'Iodopanoic acid', 'Telepaque', 'Iopanic acid', 'Iopagnost')",,,,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
2640,Kifunensine,"('Kifunensine', '(5r,6r,7s,8r,8as)-6,7,8-trihydroxy-5-(hydroxymethyl)hexahydroimidazo[1,2-a]pyridine-2,3-dione', 'Imidazo(1,2-a)pyridine-2,3-dione, hexahydro-6,7,8-trihydroxy-5-(hydroxymethyl)-, (5r-(5alpha,6beta,7alpha,8alpha,8aalpha))-', '(5r,6r,7s,8r,8as)-6,7,8-trihydroxy-5-(hydroxymethyl)-1,5,6,7,8,8a-hexahydroimidazo[1,2-a]pyridine-2,3-dione', '(5r,6r,7s,8r,8as)-6,7,8-trihydroxy-5-(hydroxymethyl)tetrahydroimidazo[1,2-a]pyridine-2,3(1h,5h)-dione')",OIURYJWYVIAOCW-PQMKYFCFSA-N,[],,"['MEDICAL', 'INDUSTRIAL']","['MEDICAL', 'INDUSTRIAL']","['MEDICAL', 'INDUSTRIAL']",['INFO']
2641,Dihydrouracil,"('Dihydrouracil', 'Hydrouracil', 'Dihydrouracile', 'Dihydro-2,4(1h,3h)-pyrimidinedione', 'Di-h-uracil')",,,,['ENDOGENOUS'],['ENDOGENOUS'],['ENDOGENOUS'],['INFO']
2642,Bisolvon,"('Bromhexine (hydrochloride)', 'Bromhexine', 'Benzenemethanamine, 2-amino-3,5-dibromo-n-cyclohexyl-n-methyl-', 'Bisolvon', 'Bromhexinum')",OJGDCBLYJGHCIH-UHFFFAOYSA-N,[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
2643,Lincolnensin,"('Lincomycin (hydrochloride monohydrate)', 'Lincomycin', 'Cillimycin', 'Lincolnensin', 'Lincomycinum')",OJMMVQQUTAEWLP-KIDUDLJLSA-N,[],,['MEDICAL'],['INFO'],['MEDICAL'],['MEDICAL']
2644,"(4-((5,6-diphenylpyrazin-2-yl)(isopropyl)amino)butoxy)acetic acid","('(4-((5,6-diphenylpyrazin-2-yl)(isopropyl)amino)butoxy)acetic acid', '{4-[(5,6-diphenyl-2-pyrazinyl)(isopropyl)amino]butoxy}acetic acid', 'S5819', '(4-((5,6-diphenylpyrazinyl)(1-methylethyl)amino)butoxy)acetic acid', '{4-[(5,6-diphenylpyrazin-2-yl)(propan-2-yl)amino]butoxy}acetic acid')",OJQMKCBWYCWFPU-UHFFFAOYSA-N,[],,['MEDICAL'],['INFO'],['MEDICAL'],['MEDICAL']
2645,Vanillylacetone,"('Zingerone', 'Vanillylacetone', 'Gingerone', 'Zingiberone', 'Zingherone')",OJYLAHXKWMRDGS-UHFFFAOYSA-N,['Cleaning products and household care'],['INDUSTRIAL'],"['FOOD', 'PERSONAL CARE']",['FOOD'],"['FOOD', 'PERSONAL CARE']",['INFO']
2646,Limaprost,"('Limaprost', 'Limaprost [inn]', '(e)-7-[(1r,2r,3r)-3-hydroxy-2-[(e,3s,5s)-3-hydroxy-5-methylnon-1-enyl]-5-oxocyclopentyl]hept-2-enoic acid', '(2e,11-alpha,13e,15s,17s)-11,15-dihydroxy-17,20-dimethyl-9-oxoprosta-2,13-dien-1-oic acid', 'Limaprost (inn)')",,,,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
2647,Cefspan,"('Cefixime', 'Cephoral', 'Cefixima', 'Cefiximum', 'Cefspan')",OKBVVJOGVLARMR-QSWIMTSFSA-N,[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
2648,Acetylglycine,"('N-acetylglycine', 'Aceturic acid', 'Acetamidoacetic acid', 'Ac-gly-oh', 'Acetylglycine')",,,,['INFO'],['INFO'],['INFO'],"['ENDOGENOUS', 'FOOD']"
2649,Balversa,"('Erdafitinib', 'Balversa', ""N'-(3,5-dimethoxyphenyl)-n'-[3-(1-methylpyrazol-4-yl)quinoxalin-6-yl]-n-propan-2-ylethane-1,2-diamine"", 'Erdafitinib [usan:inn]', 'Balversa (tn)')",OLAHOMJCDNXHFI-UHFFFAOYSA-N,[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
2650,Disoprivan,"('Propofol', 'Diprivan', 'Disoprofol', 'Disoprivan', 'Diisopropylphenol')",OLBCVFGFOZPWHH-UHFFFAOYSA-N,[],,['MEDICAL'],['INFO'],['MEDICAL'],['MEDICAL']
2651,Cefamandole,"('Cefamandole (sodium)', 'Cephamandole sodium', 'Cefamandole', 'Cefadole', 'Cefamandol')",OLVCFLKTBJRLHI-UHFFFAOYSA-N,[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
2652,Helicid,"('Helicid', 'Helicide', 'Helicidum', 'Hilicidum', 'Benzaldehyde, 4-(b-d-allopyranosyloxy)-')",,,,['MEDICAL'],['INFO'],"['MEDICAL', 'FOOD']",['INFO']
2653,Corticosterone,"('Corticosterone', ""Kendall's compound b"", ""Reichstein's substance h"", 'Corticosteron', 'Compound b')",OMFXVFTZEKFJBZ-HJTSIMOOSA-N,[],,['ENDOGENOUS'],['ENDOGENOUS'],['ENDOGENOUS'],['ENDOGENOUS']
2654,Steviolbioside,"('Steviolbioside', 'Steviobioside', 'Kaur-16-en-18-oic acid, 13-((2-o-beta-d-glucopyranosyl-beta-d-glucopyranosyl)oxy)-, (4alpha)-', 'S9226', '(1r,4s,5r,9s,10r,13s)-13-[(2s,3r,4s,5s,6r)-4,5-dihydroxy-6-(hydroxymethyl)-3-[(2s,3r,4s,5s,6r)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxy-5,9-dimethyl-14-methylidenetetracyclo[11.2.1.01,10.04,9]hexadecane-5-carboxylic acid')",OMHUCGDTACNQEX-OSHKXICASA-N,[],,"['FOOD', 'MEDICAL']",['FOOD'],"['FOOD', 'MEDICAL']",['INFO']
2655,Valpromide,"('Valpromide', 'Depamide', 'Dipropylacetamide', 'Valpramide', 'Pentanamide, 2-propyl-')",OMOMUFTZPTXCHP-UHFFFAOYSA-N,[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
2656,Maropitant,"('Maropitant', '(2s,3s)-2-benzhydryl-n-[(5-tert-butyl-2-methoxyphenyl)methyl]-1-azabicyclo[2.2.2]octan-3-amine', '(2s,3s)-2-benzhydryl-n-(5-tert-butyl-2-methoxybenzyl)quinuclidin-3-amine', 'Maropitant [inn]', '(2s,3s)-2-benzhydryl-n-(5-tert-butyl-2-methoxybenzyl) quinuclidin-3-amine')",,,,['MEDICAL'],['MEDICAL'],['INFO'],['INFO']
2657,Casein kinase ii inhibitor i,"('Casein kinase ii inhibitor i', 'S5265')",,,,['INFO'],['INFO'],['INFO'],['INFO']
2658,Proline,"('(r)-pyrrolidine-2-carboxylic acid', '(r)-proline', '(r)-2-carboxypyrrolidine', 'Proline', '(2r)-pyrrolidine-2-carboxylic acid')",ONIBWKKTOPOVIA-SCSAIBSYSA-N,[],,"['ENDOGENOUS', 'FOOD']","['ENDOGENOUS', 'FOOD']",['ENDOGENOUS'],"['ENDOGENOUS', 'FOOD']"
2659,Polidocanol,"('Nonaethylene glycol monododecyl ether', 'Nonaoxyethylene monododecyl ether', 'Polidocanol', 'Laureth-9', 'Polyoxyethylene (9) lauryl ether')",ONJQDTZCDSESIW-UHFFFAOYSA-N,"['Personal care', 'Cleaning products and household care']","['PERSONAL CARE', 'INDUSTRIAL']","['MEDICAL', 'PERSONAL CARE']","['MEDICAL', 'PERSONAL CARE']","['MEDICAL', 'PERSONAL CARE']","['MEDICAL', 'PERSONAL CARE']"
2660,Continuin,"('Ethynodiol diacetate', 'Ethynodiol acetate', 'Femulen', 'Continuin', 'Ethinodiol diacetate')",,,,['MEDICAL'],['INFO'],['MEDICAL'],['MEDICAL']
2661,Cgp-36742,"('Cgp-36742', '(3-aminopropyl)(n-butyl)phosphinic acid', 'Phosphinic acid, p-(3-aminopropyl)-p-butyl-', 'Lu-ae-58479', '(3-aminopropyl)butylphosphinic acid')",ONNMDRQRSGKZCN-UHFFFAOYSA-N,[],,['MEDICAL'],['INFO'],['MEDICAL'],['INFO']
2662,Suxibuzone,"('Suxibuzone', 'Calibene', 'Suxibuzona', 'Suxibuzonum', 'Solurol')",,,,"['MEDICAL', 'INDUSTRIAL']",['MEDICAL'],['INFO'],['INFO']
2663,Cinnamic alcohol,"('Cinnamyl alcohol', 'Cinnamic alcohol', '(e)-3-phenylprop-2-en-1-ol', '(e)-cinnamyl alcohol', 'Zimtalcohol')",OOCCDEMITAIZTP-UHFFFAOYSA-N,"['Vehicle', 'Personal care', 'Cleaning products and household care']","['PERSONAL CARE', 'INDUSTRIAL']","['PERSONAL CARE', 'INDUSTRIAL']","['FOOD', 'INDUSTRIAL', 'PERSONAL CARE']","['FOOD', 'PERSONAL CARE', 'INDUSTRIAL']","['FOOD', 'PERSONAL CARE', 'INDUSTRIAL']"
2664,Tolterodine tartrate,"('Tolterodine', '(r)-tolterodine', 'Detrusitol', 'Tolterodinum', 'Tolterodine tartrate')",OOGJQPCLVADCPB-HXUWFJFHSA-N,[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
2665,Ellaone,"('Ulipristal acetate', 'Ella', 'Ellaone', '(8s,11r,13s,14s,17r)-17-acetyl-11-(4-(dimethylamino)phenyl)-13-methyl-3-oxo-2,3,6,7,8,11,12,13,14,15,16,17-dodecahydro-1h-cyclopenta[a]phenanthren-17-yl acetate', '(11beta)-17-(acetyloxy)-11-[4-(dimethylamino)phenyl]-19-norpregna-4,9-diene-3,20-dione')",OOLLAFOLCSJHRE-ZHAKMVSLSA-N,[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
2666,Beta-elemene,"('β-elemene', 'Levo-ϲ-elemene', 'Beta-elemen', 'Beta-elemene', 'Levo-beta-elemene')",OPFTUNCRGUEPRZ-QLFBSQMISA-N,[],,['INFO'],"['MEDICAL', 'FOOD']",['INFO'],"['MEDICAL', 'FOOD']"
2667,"N,n-diethyl-4-(5-hydroxyspiro[chromene-2,4'-piperidin]-4-yl)benzamide","(""N,n-diethyl-4-(5-hydroxyspiro[chromene-2,4'-piperidin]-4-yl)benzamide"", ""Benzamide, n,n-diethyl-4-(5-hydroxyspiro(2h-1-benzopyran-2,4'-piperidin)-4-yl)-"", ""N,n-diethyl-4-(5-hydroxyspiro[chromene-2,4'-piperidine]-4-yl)benzamide"", ""N,n-diethyl-4-(5-hydroxyspiro[2h-1-benzopyran-2,4'-piperidin]-4-yl)benzamide"", 'Compound 20 [pmid: 18788723]')",OPIKUXLJQFYMSC-UHFFFAOYSA-N,[],,['MEDICAL'],['INFO'],['MEDICAL'],['MEDICAL']
2668,Isoquercitroside,"('Isoquercitrin', 'Isoquercitroside', 'Quercetin 3-o-beta-d-glucofuranoside', 'Quercitin-3-beta-d-glucofuranoside', ""Flavone, 3,3',4',5,7-pentahydroxy-, 3-beta-d-glucofuranoside"")",OPJZLUXFQFQYAI-GNPVFZCLSA-N,[],,"['FOOD', 'MEDICAL']",['FOOD'],"['FOOD', 'MEDICAL']",['INFO']
2669,Di-o-tolylguanidine,"('Ditolylguanidine', 'Di-o-tolylguanidine', 'Vulkacite dotg', 'Vulkacit dotg', 'Eveite dotg')",,,,['INFO'],['INDUSTRIAL'],['INFO'],['INDUSTRIAL']
2670,Cytosin,"('Cytosine', 'Cytosinimine', 'Cyt', 'Cytosin', 'Zytosin')",OPTASPLRGRRNAP-UHFFFAOYSA-N,[],,['ENDOGENOUS'],['INFO'],['ENDOGENOUS'],['INFO']
2671,Pantelmin,"('Mebendazole', 'Vermox', 'Telmin', 'Mebenvet', 'Pantelmin')",OPXLLQIJSORQAM-UHFFFAOYSA-N,[],,['MEDICAL'],['INFO'],['MEDICAL'],['INFO']
2672,Sultamicillin,"('Sultamicillin (tosylate)', 'Sultamicillin', 'Sultamicilina', 'Sultamicillinum', 'Vd 1827')",OPYGFNJSCUDTBT-PMLPCWDUSA-N,[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
2673,Trivastal,"('Piribedil', 'Trivastal', 'Trivastan', 'Et 495', 'Eu 4200')",OQDPVLVUJFGPGQ-UHFFFAOYSA-N,[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
2674,Antineoplaston a10,"('Antineoplaston a10', 'Antineoplaston a 10', 'N-[(3s)-2,6-dioxopiperidin-3-yl]-2-phenylacetamide', 'Atengenal', 'Antineoplaston-a10')",,,,"['MEDICAL', 'ENDOGENOUS']",['INFO'],"['MEDICAL', 'ENDOGENOUS']","['ENDOGENOUS', 'MEDICAL']"
2675,Carbazochrome (sodium sulfonate),"('Carbazochrome (sodium sulfonate)', 'Carbazochrome sulfonate', '(5e)-5-(2-carbamoylhydrazinylidene)-1-methyl-6-oxo-2,3,5,6-tetrahydro-1h-indole-2-sulfonic acid')",,,,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
2676,Larazotide,"('Larazotide (acetate)', 'Larazotide', 'Glycylglycyl-l-valyl-l-leucyl-l-valyl-l-glutaminyl-l-prolylglycine', 'Larazotide [usan:inn]', 'Larazotide-acetate')",ORFLZNAGUTZRLQ-ZMBVWFSWSA-N,[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
2677,Tazicef,"('Ceftazidime', 'Tazidime', 'Fortaz', 'Pentacef', 'Tazicef')",ORFOPKXBNMVMKC-KZBLUZIOSA-O,[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
2678,Pregnenolone,"('Pregnenolone', 'Arthenolone', 'Pregnetan', 'Pregneton', 'Pregnolon')",ORNBQBCIOKFOEO-QGVNFLHTSA-N,[],,"['ENDOGENOUS', 'MEDICAL']","['ENDOGENOUS', 'MEDICAL']","['ENDOGENOUS', 'MEDICAL']","['ENDOGENOUS', 'FOOD']"
2679,Teveten,"('Eprosartan (mesylate)', 'Eprosartan', 'Teveten', 'Sk&f 108566', 'Sk&f-108566')",OROAFUQRIXKEMV-LDADJPATSA-N,[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
2680,Megimide,"('Bemegride', 'Bemegrid', 'Methetharimide', 'Megimide', 'Megibal')",,,,"['MEDICAL', 'INDUSTRIAL']",['MEDICAL'],"['MEDICAL', 'INDUSTRIAL']",['MEDICAL']
2681,Xanthohumol,"('Xanthohumol', '(e)-1-[2,4-dihydroxy-6-methoxy-3-(3-methylbut-2-enyl)phenyl]-3-(4-hydroxyphenyl)prop-2-en-1-one', 'Xanthohumol(random configuration)', '(2e)-1-[2,4-dihydroxy-6-methoxy-3-(3-methylbut-2-en-1-yl)phenyl]-3-(4-hydroxyphenyl)prop-2-en-1-one', '(e)-1-(2,4-dihydroxy-6-methoxy-3-(3-methylbut-2-en-1-yl)phenyl)-3-(4-hydroxyphenyl)prop-2-en-1-one')",ORXQGKIUCDPEAJ-YRNVUSSQSA-N,[],,['FOOD'],['FOOD'],['FOOD'],['FOOD']
2682,Tirapazamine,"('Tirapazamine', 'Win59075', 'Tirazone', 'Win-59075', 'Sr 4233')",ORYDPOVDJJZGHQ-UHFFFAOYSA-N,[],,['MEDICAL'],['MEDICAL'],"['MEDICAL', 'INDUSTRIAL']",['INFO']
2683,Chloreton,"('Chlorobutanol', 'Chlorbutol', 'Chloreton', 'Chlorbutanol', 'Acetonchloroform')",,,,"['MEDICAL', 'INDUSTRIAL']",['INFO'],"['MEDICAL', 'PERSONAL CARE', 'INDUSTRIAL']","['MEDICAL', 'INDUSTRIAL']"
2684,Dettol,"('Chloroxylenol', 'Dettol', 'Benzytol', 'P-chloro-m-xylenol', 'Ottasept')",OSDLLIBGSJNGJE-UHFFFAOYSA-N,"['Pet care', 'Personal care', 'Cleaning products and household care']","['PERSONAL CARE', 'INDUSTRIAL']","['PERSONAL CARE', 'MEDICAL']","['PERSONAL CARE', 'INDUSTRIAL']",['INFO'],"['PERSONAL CARE', 'INDUSTRIAL']"
2685,Elacridar  (hydrochloride),"('Elacridar  (hydrochloride)', 'Elacridar', 'Elacridar (gf120918)', 'N-[4-[2-(6,7-dimethoxy-3,4-dihydro-1h-isoquinolin-2-yl)ethyl]phenyl]-5-methoxy-9-oxo-10h-acridine-4-carboxamide', 'Gf 120918')",OSFCMRGOZNQUSW-UHFFFAOYSA-N,[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
2686,Betula oil,"('Methyl salicylate', 'Wintergreen oil', 'Methyl 2-hydroxybenzoate', 'Gaultheria oil', 'Betula oil')",OSWPMRLSEDHDFF-UHFFFAOYSA-N,"['Personal care', 'Manufactured formulations', 'Cleaning products and household care']","['PERSONAL CARE', 'INDUSTRIAL']","['MEDICAL', 'FOOD', 'INDUSTRIAL', 'PERSONAL CARE']","['FOOD', 'PERSONAL CARE']","['FOOD', 'PERSONAL CARE', 'INDUSTRIAL', 'MEDICAL']",['INFO']
2687,Sepantronium (bromide),"('Sepantronium (bromide)', 'Sepantronium', 'Sepantronium [usan]', 'Sepantronium ion')",OTSOOHRUMBRSHZ-UHFFFAOYSA-N,[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
2688,Tolanase,"('Tolazamide', 'Tolinase', 'Norglycin', 'Tolanase', 'Diabewas')",OUDSBRTVNLOZBN-UHFFFAOYSA-N,[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
2689,Volibris,"('Ambrisentan', 'Lu 208075', 'Letairis', 'Volibris', '(s)-2-((4,6-dimethylpyrimidin-2-yl)oxy)-3-methoxy-3,3-diphenylpropanoic acid')",OUJTZYPIHDYQMC-LJQANCHMSA-N,[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
2690,Tyrosine,"('Tyrosine', 'H-dl-tyr-oh', 'Tyrosine, dl-', '(.+-.)-tyrosine', 'Tryosine')",OUYCCCASQSFEME-MRVPVSSYSA-N,[],,"['ENDOGENOUS', 'FOOD', 'MEDICAL']","['ENDOGENOUS', 'FOOD']","['ENDOGENOUS', 'FOOD', 'MEDICAL', 'INDUSTRIAL']","['ENDOGENOUS', 'FOOD', 'PERSONAL CARE']"
2691,Tyr,"('Tyrosine', 'H-d-tyr-oh', 'Tyr', '(r)-2-amino-3-(4-hydroxyphenyl)propanoic acid', '(2r)-2-amino-3-(4-hydroxyphenyl)propanoic acid')",OUYCCCASQSFEME-MRVPVSSYSA-N,[],,['INFO'],['INFO'],['INFO'],"['ENDOGENOUS', 'FOOD']"
2692,Ethamide,"('Ethoxzolamide', 'Redupresin', 'Ethoxyzolamide', 'Ethoxazolamide', 'Ethamide')",OUZWUKMCLIBBOG-UHFFFAOYSA-N,[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
2693,Vitamin b9,"('Folic acid', 'Vitamin b9', 'Vitamin m')",OVBPIULPVIDEAO-LBPRGKRZSA-N,[],,"['FOOD', 'MEDICAL']","['FOOD', 'MEDICAL']","['MEDICAL', 'FOOD']","['FOOD', 'MEDICAL']"
2694,N-acetylmannosamine,"('N-acetyl-d-mannosamine', 'N-acetylmannosamine', 'Mannac', 'N-acetyl-mannosamine', 'Cyclic n-acetyl-mannosamine')",OVRNDRQMDRJTHS-ZTVVOAFPSA-N,[],,"['ENDOGENOUS', 'MEDICAL']",['ENDOGENOUS'],"['MEDICAL', 'ENDOGENOUS']",['INFO']
2695,Hyperozide,"('Hyperoside', 'Hyperin', 'Quercetin 3-galactoside', 'Hyperosid', 'Hyperozide')",OVSQVDMCBVZWGM-DTGCRPNFSA-N,[],,"['FOOD', 'MEDICAL']",['FOOD'],['FOOD'],['INFO']
2696,Isoquercitrin,"('Isoquercetin', 'Quercetin 3-glucoside', 'Isoquercitrin', 'Hirsutrin', 'Quercetin 3-o-glucopyranoside')",OPJZLUXFQFQYAI-GNPVFZCLSA-N,[],,"['FOOD', 'MEDICAL']",['FOOD'],"['FOOD', 'MEDICAL']",['FOOD']
2697,Disufenton sodium,"('Disufenton sodium',)",,,,['MEDICAL'],['MEDICAL'],['INFO'],['INFO']
2698,Rigosertib,"('Rigosertib (sodium)', 'Rigosertib', 'On 01910', '(e)-2-((2-methoxy-5-(((2,4,6-trimethoxystyryl)sulfonyl)methyl)phenyl)amino)acetic acid', 'N-[2-methoxy-5-({[(e)-2-(2,4,6-trimethoxyphenyl)ethenyl]sulfonyl}methyl)phenyl]glycine')",,,,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
2699,Dimethylene glycol,"('Butane-2,3-diol', 'Dimethylethylene glycol', 'Dimethylene glycol', 'Pseudobutylene glycol', 'Sym-dimethylethylene glycol')",,,,"['INDUSTRIAL', 'FOOD']",['INDUSTRIAL'],"['INDUSTRIAL', 'FOOD']",['INFO']
2700,Ml 355,"('N-(1,3-benzothiazol-2-yl)-4-[(2-hydroxy-3-methoxyphenyl)methylamino]benzenesulfonamide', 'N-(benzo[d]thiazol-2-yl)-4-((2-hydroxy-3-methoxybenzyl)amino)benzenesulfonamide', 'Ex-a1987', 'Ml 355', 'S6557')",OWHBVKBNNRYMIN-UHFFFAOYSA-N,[],,['MEDICAL'],['INFO'],['INFO'],['INFO']
2701,Allergen,"('Diphenylpyraline', 'Hispril', 'Diphenylpyrilene', 'Allergen', 'Diphenylpyralamine')",OWQUZNMMYNAXSL-UHFFFAOYSA-N,[],,['INFO'],['INFO'],['INFO'],['INFO']
2702,Buflomedil,"('Buflomedil (hydrochloride)', 'Buflomedil', 'Buflomedilum', 'Buflomedilum [inn-latin]', 'Buflomedil [inn:ban:dcf]')",OWYLAEYXIQKAOL-UHFFFAOYSA-N,[],,"['MEDICAL', 'INDUSTRIAL']",['MEDICAL'],['MEDICAL'],['INFO']
2703,Decamethrin,"('Deltamethrin', 'Decamethrin', 'Decamethrine', 'Decis', 'K-othrin')",,,,['INDUSTRIAL'],['INDUSTRIAL'],['INDUSTRIAL'],['INFO']
2704,Linolic acid,"('Linoleic acid', 'Linolic acid', '(9z,12z)-octadeca-9,12-dienoic acid', 'Telfairic acid', 'Cis,cis-linoleic acid')",OYHQOLUKZRVURQ-UHFFFAOYSA-N,[],,"['FOOD', 'ENDOGENOUS', 'PERSONAL CARE']","['FOOD', 'ENDOGENOUS']","['FOOD', 'PERSONAL CARE', 'INDUSTRIAL']","['FOOD', 'PERSONAL CARE']"
2705,Firdapse,"('Amifampridine', 'Pyridine-3,4-diamine', 'Firdapse', 'Diamino-3,4 pyridine', 'Pyridine, 3,4-diamino-')",,,,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
2706,Bleomycin,"('Bleomycin (hydrochloride)', 'Bleomycin a2', 'Bleomycin', 'Bleomycins', 'Bleocin')",,,,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
2707,Bleomycin sulfate,"('Bleomycin (sulfate)', 'Bleomycin', 'Bleomycin a2', 'Bleomycin sulfate', 'Isobleomycin a2')",,,,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
2708,Trospium,"('Trospium (chloride)', 'Trospium', ""[(1s,5r)-spiro[8-azoniabicyclo[3.2.1]octane-8,1'-azolidin-1-ium]-3-yl] 2-hydroxy-2,2-diphenylacetate"", 'Tropsium', 'Tropsium ion')",OYYDSUSKLWTMMQ-AIZNXBIQSA-N,[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
2709,Naftifine,"('Naftifine (hydrochloride)', 'Naftifine', 'Naftifinum', 'Naftifina', 'Naftifin')",OZGNYLLQHRPOBR-UHFFFAOYSA-N,[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
2710,Flaxedil,"('Gallamine triethiodide', 'Triethylgallamine', 'Flaxedil', 'Gallamine triiodoethylate', 'Benzkurin')",,,,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
2711,Dantrolene,"('Dantrolene (sodium hemiheptahydrate)', 'Dantrolene sodium hydrate', 'Dantrolene', 'Dantroleno [inn-spanish]', 'Dantrolenum [inn-latin]')",OZOMQRBLCMDCEG-UHFFFAOYSA-N,[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
2712,Orteronel,"('Orteronel', '(s)-orteronel', '(s)-6-(7-hydroxy-6,7-dihydro-5h-pyrrolo[1,2-c]imidazol-7-yl)-n-methyl-2-naphthamide', 'Orteronel [usan:inn]', 'Orteronel (jan/usan)')",OZPFIJIOIVJZMN-SFHVURJKSA-N,[],,['MEDICAL'],['MEDICAL'],['INFO'],['INFO']
2713,Bromocryptine,"('Bromocriptine (mesylate)', 'Bromocriptine', 'Bromocryptine', 'Bromocriptin', 'Bromoergocryptine')",OZVBMTJYIDMWIL-SYRCOOTESA-N,[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
