FEATURE_ID,NAME_USED,SYNONYMS,CPDAT_SUPERCLASSES,CPDAT_HARMONIZED,DEEPSEEK_RAG,GPT_NO_RAG,GPT_RAG,SEARCH_GPT
3054,Doxazosin,"('Doxazosin (mesylate)', 'Uk 33274 mesylate', 'Doxazosin', 'Doxazosine', 'Doxazosina')",[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
3055,Ganetespib,"('Ganetespib', 'Ganetespib (sta-9090)', '(5z)-5-(4-hydroxy-6-oxo-3-propan-2-ylcyclohexa-2,4-dien-1-ylidene)-4-(1-methylindol-5-yl)-1,2,4-triazolidin-3-one', 'Ganetespib [usan:inn]', 'Genetespib')",[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
3056,Debio 0932,"('Debio 0932', 'Debio-0932 (cudc305)', 'Debio 0932 ,cudc-305', 'Cudc305 (hsp90 inhibitor)', 'Hsp90 inhibitor debio 0932')",[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
3057,Chromocarb,"('Chromocarb', 'Chromone-2-carboxylic acid', 'Atremon', 'Chromocarbe', 'Chromonecarboxylic acid')",[],,['INFO'],['INFO'],['INFO'],['INFO']
3058,Cambinol,"('Cambinol',)",[],,['MEDICAL'],['INFO'],['MEDICAL'],['INFO']
3059,Regonol,"('Pyridostigmine (bromide)', 'Pyridostigmine', 'Pyridostigminum', 'Mestinon', 'Regonol')",[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
3060,Nepinalone,"('Nepinalone (hydrochloride)', 'Nepinalone', 'Nepinalone [inn]', 'Nepinalone (inn)', '(+-)-3,4-dihydro-1-methyl-1-(2-piperidinoethyl)-2(1h)-naphthalenone')",[],,['MEDICAL'],['INFO'],['MEDICAL'],['MEDICAL']
3061,Benzoylbenzene,"('Benzophenone', 'Diphenylmethanone', 'Diphenyl ketone', 'Methanone, diphenyl-', 'Benzoylbenzene')","['Cleaning products and household care', 'Personal care']","['PERSONAL CARE', 'INDUSTRIAL']","['INDUSTRIAL', 'FOOD', 'PERSONAL CARE']",['INFO'],"['FOOD', 'PERSONAL CARE', 'INDUSTRIAL']","['INDUSTRIAL', 'PERSONAL CARE', 'FOOD']"
3062,Thymin,"('Thymine', 'Thymin', 'Thymine anhydrate', 'Thymin (purine base)', 'Thy')",[],,['ENDOGENOUS'],['INFO'],['ENDOGENOUS'],['ENDOGENOUS']
3063,Fexofenadine,"('Fexofenadine (hydrochloride)', 'Terfenadine carboxylate (hydrochloride)', 'Fexofenadine', 'Carboxyterfenadine', 'Terfenadine carboxylate')",[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
3064,S-ginsenoside rg3,"('S-ginsenoside rg3', 'Ginsenoside rg3', '(20s)-propanaxadiol', '(20s)-ginsenoside rg3', '(2s,3r,4s,5s,6r)-2-[(2r,3r,4s,5s,6r)-4,5-dihydroxy-2-[[(3s,5r,8r,9r,10r,12r,13r,14r,17s)-12-hydroxy-17-[(2s)-2-hydroxy-6-methylhept-5-en-2-yl]-4,4,8,10,14-pentamethyl-2,3,5,6,7,9,11,12,13,15,16,17-dodecahydro-1h-cyclopenta[a]phenanthren-3-yl]oxy]-6-(hydroxymethyl)oxan-3-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol')",[],,['INFO'],['INFO'],['INFO'],['INFO']
3065,Demecarium,"('Demecarium bromide', 'Demecarium', 'Demecarium ion', 'Demecarium [vandf]', 'Demecarium [who-dd]')",[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
3066,Navarixin,"('Navarixin', 'Sch527123', '(r)-2-hydroxy-n,n-dimethyl-3-((2-((1-(5-methylfuran-2-yl)propyl)amino)-3,4-dioxocyclobut-1-en-1-yl)amino)benzamide', '(r)-2-hydroxy-n,n-dimethyl-3-(2-(1-(5-methylfuran-2-yl)propylamino)-3,4-dioxocyclobut-1-enylamino)benzamide', 'Ex-a4879')",[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
3067,Vincamine,"('Vincamine', 'Pervincamine', 'Devincan', 'Angiopac', 'Minorine')",[],,"['MEDICAL', 'FOOD']",['MEDICAL'],"['MEDICAL', 'FOOD']",['MEDICAL']
3068,Puromycin,"('Puromycin (dihydrochloride)', 'Puromycin', 'Puromycine', 'Stylomycin', 'Puromicina')",[],,"['MEDICAL', 'INDUSTRIAL']","['MEDICAL', 'INDUSTRIAL']","['MEDICAL', 'INDUSTRIAL']",['INFO']
3069,Rulide,"('Roxithromycin', 'Rulide', 'Roxithromycine', 'Roxithromycinum', 'Roxitromicina')",[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
3070,Milciclib,"('Milciclib', 'Milciclib (pha-848125)', 'N,1,4,4-tetramethyl-8-[4-(4-methylpiperazin-1-yl)anilino]-5h-pyrazolo[4,3-h]quinazoline-3-carboxamide', 'Milciclib [inn]', 'N,1,4,4-tetramethyl-8-((4-(4-methylpiperazin-1-yl)phenyl)amino)-4,5-dihydro-1h-pyrazolo[4,3-h]quinazoline-3-carboxamide')",[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
3071,Glumetinib,"('Glumetinib', 'Sc-c244', 'Ex-a3199', 'S8676')",[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
3072,Veralipride,"('Veralipride', '(±)-veralipride', 'Agreal', 'Agradil', 'Veralipride [inn]')",[],,['MEDICAL'],['MEDICAL'],['INFO'],['INFO']
3073,Hexaminolevulinate,"('Hexaminolevulinate (hydrochloride)', 'Hexyl 5-aminolevulinate hydrochloride', 'Hexaminolevulinate', 'Hexyl 5-amino-4-oxopentanoate', 'Hexyl 5-aminolevulinate')",[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
3074,Bimosiamose,"('Bimosiamose', 'Bimosiamose [inn]', 'Compound 15e [pmid: 9544210]', ""(hexane-1,6-diylbis(6'-(alpha-d-mannopyranosyloxy)biphenyl-3',3-diyl))diacetic acid"", ""(1,1'-biphenyl)-3-acetic acid, 3',3'''-(1,6-hexanediyl)bis(6'-(alpha-d-mannopyranosyloxy)-"")",[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
3075,Vitamin k4,"('Vitamin k4', 'Acetomenaphthone', 'Menadiol diacetate', 'Kapilin', 'Adaprin')",[],,"['MEDICAL', 'FOOD']","['MEDICAL', 'FOOD']","['MEDICAL', 'FOOD']",['INFO']
3076,Potassium oxonate,"('Potassium oxonate', 'Potassium azaorotate', 'Potassium otastat', 'Oxonic acid', 'Oteracil')",[],,['INFO'],"['MEDICAL', 'INDUSTRIAL']",['INDUSTRIAL'],['MEDICAL']
3077,Gadodiamide,"('Gadodiamide', 'Caldiamide', 'Caldiamide parent', 'N,n-bis[2-[(carboxymethyl)[(methylcarbamoyl)methyl]amino]ethyl]-glycine')",[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
3078,Ceoxx,"('Rofecoxib', 'Mk 966', 'Vioxx', 'Ceoxx', 'Mk 0966')",[],,['MEDICAL'],['INFO'],['MEDICAL'],['MEDICAL']
3079,Evocalcet,"('Evocalcet', 'Evocalcet [inn]', 'Orkedia (tn)', 'Evocalcet (jan/inn)', 'Benzeneacetic acid, 4-((3s)-3-(((1r)-1-(1-naphthalenyl)ethyl)amino)-1-pyrrolidinyl)-')",[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
3080,Cytidine diphosphate choline,"('Citicoline', 'Cytidine diphosphate-choline', ""Cytidine 5'-diphosphocholine"", 'Citicholine', 'Cytidine diphosphate choline')",[],,"['ENDOGENOUS', 'FOOD', 'MEDICAL']","['MEDICAL', 'ENDOGENOUS']","['ENDOGENOUS', 'FOOD', 'MEDICAL']","['ENDOGENOUS', 'MEDICAL']"
3081,"Adenine, 1-methyl-","('Adenine, 1-methyl-',)",[],,['INFO'],['INFO'],['INFO'],['INFO']
3082,Pibutin,"('Phenothrin', 'Sumithrin', 'Phenoxythrin', 'Phenothrine', 'Pibutin')","['Pet care', 'Pesticides']",['INDUSTRIAL'],"['INFO', 'INDUSTRIAL']",['INFO'],['INDUSTRIAL'],['INFO']
3083,Ethenzamide,"('Ethenzamide', 'O-ethoxybenzamide', 'Benzamide, 2-ethoxy-', 'Ethbenzamide', 'Etenzamide')",[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
3084,Kanamycin sulfate,"('Kanamycin (sulfate)', 'Kanamycin a monosulfate', 'Kanamycin', 'Kanamycin sulfate', 'Kanamycin base')",[],,['MEDICAL'],['MEDICAL'],"['MEDICAL', 'INDUSTRIAL']",['MEDICAL']
3085,Penlac,"('Ciclopirox', 'Loprox', 'Ciclopiroxum', 'Ciclopiroxum [inn-latin]', 'Penlac')",[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
3086,Lathyrol,"('Lathyrol', '(1r,3z,5r,7s,11r,12r,13s,14s)-1,11,13-trihydroxy-3,6,6,14-tetramethyl-10-methylidenetricyclo[10.3.0.05,7]pentadec-3-en-2-one')",[],,['INFO'],['INFO'],['INFO'],['INFO']
3087,Tukysa,"('Tucatinib', 'Irbinitinib', 'Tukysa', 'Irbinitinib; arry-380; ont-380', 'Tukysa (tn)')",[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
3088,Gemcabene,"('Gemcabene', ""Hexanoic acid, 6,6'-oxybis[2,2-dimethyl-"", 'Gemcabene [inn]', 'Pd 72953')",[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
3089,Azaphenonxazine dihydrochloride monohydrate,"('Azaphen (dihydrochloride monohydrate)', 'Azafen dihydrochloride monohydrate', 'Pipofezin dihydrochloride monohydrate', 'Pipofezine dihydrochloride monohydrate', 'Azaphenonxazine dihydrochloride monohydrate')",[],,['INFO'],['INFO'],['INFO'],['MEDICAL']
3090,Silybin,"('Silibinin', 'Silibinin a', 'Silymarin i', 'Silybin', 'Silybin a')",[],,"['MEDICAL', 'FOOD']","['FOOD', 'MEDICAL']","['MEDICAL', 'FOOD', 'PERSONAL CARE']","['MEDICAL', 'FOOD']"
3091,Crocin,"('Crocin', 'Gardenia yellow', 'Alpha-crocin', 'Crocin i', 'Crocine')",[],,"['FOOD', 'MEDICAL']",['FOOD'],"['FOOD', 'MEDICAL']",['FOOD']
3092,Optimine,"('Azatadine (dimaleate)', 'Azatadine maleate', 'Optimine', 'Azatadina', 'Azatadinum')",[],,['MEDICAL'],['INFO'],['MEDICAL'],['MEDICAL']
3093,Chromane c1,"('Chromane c1', 'Chroman c1', 'Chromane c-1', 'Benz[b]dihydropyran-6-ol, 2,2,5,7,8-pentamethyl-')",[],,['MEDICAL'],['INFO'],['MEDICAL'],['INFO']
3094,Vardenafil (hydrochloride),"('Vardenafil (hydrochloride)',)",[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
3095,Cis-palmitoleic acid,"('Palmitoleic acid', '(z)-hexadec-9-enoic acid', 'Cis-9-hexadecenoic acid', 'Zoomaric acid', 'Cis-palmitoleic acid')",[],,"['ENDOGENOUS', 'FOOD']","['ENDOGENOUS', 'FOOD']","['ENDOGENOUS', 'FOOD']","['ENDOGENOUS', 'FOOD', 'PERSONAL CARE']"
3096,Sulphadiazine,"('Silver sulfadiazine', 'Agsd', 'Sulfadiazine', 'Sulphadiazine', 'Sulfapyrimidine')",[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
3097,Velexbru,"('Tirabrutinib', 'Tirabrutinib free base', 'Btk kinase inhibitor', '(r)-6-amino-9-(1-(but-2-ynoyl)pyrrolidin-3-yl)-7-(4-phenoxyphenyl)-7,9-dihydro-8h-purin-8-one', 'Velexbru')",[],,['MEDICAL'],['INFO'],['MEDICAL'],['MEDICAL']
3098,Heteroauxin,"('Indole-3-acetic acid', 'Indoleacetic acid', 'Heteroauxin', 'Rhizopin', 'Indol-3-ylacetic acid')",[],,['INFO'],['INFO'],['INFO'],['INFO']
3099,Isomalt,"('Isomalt', 'Palatinitol', '(3r,4r,5r)-6-[(2s,3r,4s,5s,6r)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyhexane-1,2,3,4,5-pentol', '(3r,4r,5r)-6-(((2s,3r,4s,5s,6r)-3,4,5-trihydroxy-6-(hydroxymethyl)tetrahydro-2h-pyran-2-yl)oxy)hexane-1,2,3,4,5-pentaol', 'Hydrogenated isomaltulose')",['Personal care'],['PERSONAL CARE'],['FOOD'],['FOOD'],"['FOOD', 'INDUSTRIAL']","['FOOD', 'PERSONAL CARE', 'INDUSTRIAL']"
3100,Benylate,"('Benzyl benzoate', 'Benzoic acid benzyl ester', 'Ascabiol', 'Benzoic acid, phenylmethyl ester', 'Benylate')","['Cleaning products and household care', 'Pesticides', 'Personal care']","['PERSONAL CARE', 'INDUSTRIAL']","['MEDICAL', 'INDUSTRIAL', 'FOOD']",['INDUSTRIAL'],"['MEDICAL', 'PERSONAL CARE', 'INDUSTRIAL', 'FOOD']",['INFO']
3101,Yambolap,"('Ipriflavone', 'Osten', 'Osteofix', 'Yambolap', 'Iprosten')",[],,['MEDICAL'],['INFO'],['MEDICAL'],['INFO']
3102,Sibofimloc,"('Sibofimloc', 'Antibiotic-202', 'Antibiotic 202', 'Sibofimloc [inn]', 'Sibofimloc [usan]')",[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
3103,Felypressin,"('Felypressin', 'Felypressine', 'Felypressinum', 'Felipresina', 'Phe(2)-lys(8)-vasopressin')",[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
3104,Norepinephrine,"('Norepinephrine (hydrochloride)', 'Noradrenaline', 'Arterenol', 'Norepinephrine', 'Levarterenol;l-noradrenaline')",[],,"['MEDICAL', 'ENDOGENOUS']","['MEDICAL', 'ENDOGENOUS']","['ENDOGENOUS', 'MEDICAL']","['ENDOGENOUS', 'MEDICAL']"
3105,Arterenol,"('Norepinephrine', 'Levarterenol', 'Noradrenaline', 'Arterenol', '(r)-noradrenaline')",[],,"['MEDICAL', 'ENDOGENOUS']","['MEDICAL', 'ENDOGENOUS']","['ENDOGENOUS', 'MEDICAL']",['INFO']
3106,Daurismo,"('Glasdegib', 'Pf 04449913', 'Daurismo', 'Glasdegib (pf-04449913)', 'Glasdegib [usan:inn]')",[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
3107,Vilazodone,"('Vilazodone', 'Vilazodone [usan:inn]', 'Vilazodona', 'Vilazodonum', 'Vilazodone (usan/inn)')",[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
3108,Dopamine lutine,"('Dopamine lutine', 'Dhi', 'Heptafluorobutyrylchloride', 'Ec 412-130-9', 'Cs-w018811')",[],,"['INFO', 'INFO']",['INFO'],['INFO'],['INFO']
3109,(s)-tenofovir,"('(s)-tenofovir', '(s)-gs 1278', '(s)-pmpa', '(s)-tdf', '(s)-(((1-(6-amino-9h-purin-9-yl)propan-2-yl)oxy)methyl)phosphonic acid')",[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
3110,Truvada,"('Tenofovir', '(r)-9-(2-phosphonomethoxypropyl)adenine', 'Truvada', '(r)-pmpa', 'Tenofovir (anhydrous)')",[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
3111,Linomide,"('Roquinimex', 'Linomide', 'Ls 2616', 'N-phenyl-n-methyl-1,2-dihydro-4-hydroxy-1-methyl-2-oxo-quinoline-3-carboxamide', 'Roquinimexum [latin]')",[],,"['MEDICAL', 'INDUSTRIAL']",['MEDICAL'],['MEDICAL'],['INFO']
3112,Amlenanox,"('Amlexanox', 'Amoxanox', 'Aphthasol', 'Amlenanox', 'Amlexanoxum [latin]')",[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
3113,(r)-verapamil (hydrochloride),"('(r)-verapamil (hydrochloride)', 'Dexverapamil', 'Dexverapamilum', 'Dexverapamilo', '(r)-verapamil')",[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
3114,Verapamil,"('(s)-verapamil (hydrochloride)', 'Verapamil', '(s) verapamil', '(s)-verapamil', '3-(3,4-dimethoxyphenyl)-6-[(5,6-dimethoxyphenethyl)methylamino]hexane-3-carbonitrile')",[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
3115,Dilacoran,"('Verapamil (hydrochloride)', '(±)-verapamil (hydrochloride)', 'Iproveratril', 'Vasolan', 'Dilacoran')",[],,['MEDICAL'],['INFO'],['MEDICAL'],['MEDICAL']
3116,Albetol,"('Labetalol (hydrochloride)', 'Sch-15719w', 'Labetalol', 'Labetolol', 'Albetol')",[],,['MEDICAL'],['INFO'],['MEDICAL'],['MEDICAL']
3117,Nizax,"('Nizatidine', 'Axid', 'Zanizal', 'Nizax', 'Axid ar')",[],,['MEDICAL'],['INFO'],['MEDICAL'],['MEDICAL']
3118,Tretinoin,"('Retinoic acid', 'Vitamin a acid', 'All-trans-retinoic acid', 'Tretinoin', 'Trans-retinoic acid')",[],,['MEDICAL'],"['MEDICAL', 'PERSONAL CARE']","['MEDICAL', 'PERSONAL CARE', 'ENDOGENOUS']","['MEDICAL', 'ENDOGENOUS', 'PERSONAL CARE']"
3119,Digoxigenin,"('Digoxigenin', 'Lanadigenin', 'Digoxigenine', 'Card-20(22)-enolide, 3,12,14-trihydroxy-, (3beta,5beta,12beta)-', 'Card-20(22)-enolide, 3,12,14-trihydroxy-, (3ss,5ss,12ss)-')",[],,"['INDUSTRIAL', 'INFO']",['INFO'],['INFO'],['INFO']
3120,Aramchol,"('Aramchol', 'Arachidyl amido cholanoic acid', '(4r)-4-[(3s,5s,7r,8r,9s,10s,12s,13r,14s,17r)-7,12-dihydroxy-3-(icosanoylamino)-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1h-cyclopenta[a]phenanthren-17-yl]pentanoic acid', '(r)-4-((3s,5s,7r,8r,9s,10s,12s,13r,14s,17r)-7,12-dihydroxy-3-icosanamido-10,13-dimethylhexadecahydro-1h-cyclopenta[a]phenanthren-17-yl)pentanoic acid', 'Arachidyl')",[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
3121,α-l-rhamnose monohydrate,"('α-l-rhamnose monohydrate', 'Alpha-l-rhamnose', 'Alpha-l-rhamnopyranose', 'Alpha-l-rha', 'Alpha-l-rhap')",,,['INFO'],['FOOD'],['INFO'],"['FOOD', 'PERSONAL CARE']"
3122,Ozagrel,"('Ozagrel', 'Ozagrel [inn]', '(e)-3-(4-((1h-imidazol-1-yl)methyl)phenyl)acrylic acid', 'Ozagrel free acid', 'Domenan')",[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
3123,Talaporfin,"('Talaporfin (sodium)', 'Mono-l-aspartyl chlorin e6', 'Npe6', 'Talaporfin', 'Talaporfin free acid')",[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
3124,Gestodene,"('Gestodene', 'Wl 70', 'Gestoden', 'Gestodenum [inn-latin]', 'Gestodeno [inn-spanish]')",[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
3125,Ketole,"('Indole', 'Indol', 'Ketole', 'Benzopyrrole', 'Caswell no. 498b')","['Cleaning products and household care', 'Vehicle', 'Personal care']","['PERSONAL CARE', 'INDUSTRIAL']","['INDUSTRIAL', 'ENDOGENOUS', 'FOOD', 'PERSONAL CARE', 'MEDICAL']",['INFO'],['INFO'],['INFO']
3126,Pyridine-2-carboxylic acid,"('Chromium picolinate', 'Chromium (iii) picolinate', 'Cr(pic)3', 'Picolinic acid', 'Pyridine-2-carboxylic acid')",[],,['INFO'],['INFO'],['INFO'],['INFO']
3127,Pyrithioxin,"('Pyrithioxin (dihydrochloride)', 'Pyritinol dihydrochloride', 'Pyridoxine disulfide dihydrochloride', 'Vitamin b6 disulfide dihydrochloride', 'Pyrithioxin')",[],,"['MEDICAL', 'FOOD']",['MEDICAL'],['MEDICAL'],['INFO']
3128,Benzethonium,"('Benzethonium chloride', 'Benzethonium', 'Sanizol', 'Benzyl-dimethyl-[2-[2-[4-(2,4,4-trimethylpentan-2-yl)phenoxy]ethoxy]ethyl]azanium', 'Benzyl-dimethyl-[2-[2-[4-(1,1,3,3-tetramethylbutyl)phenoxy]ethoxy]ethyl]ammonium')",[],,"['MEDICAL', 'PERSONAL CARE', 'INDUSTRIAL']","['PERSONAL CARE', 'INDUSTRIAL']","['MEDICAL', 'PERSONAL CARE', 'INDUSTRIAL']","['MEDICAL', 'PERSONAL CARE', 'INDUSTRIAL']"
3129,Propellax,"('Oxyphenisatine', 'Oxyphenisatin', 'Veripaque', 'Phenolisatin', 'Propellax')",[],,"['MEDICAL', 'FOOD']",['INFO'],['INFO'],['INFO']
3130,Delanzomib,"('Delanzomib', 'Delanzomib (cep-18770)', '((r)-1-((2s,3r)-3-hydroxy-2-(6-phenylpicolinamido)butanamido)-3-methylbutyl)boronic acid', '[(1r)-1-[(2s,3r)-3-hydroxy-2-[(6-phenylpyridin-2-yl)formamido]butanamido]-3-methylbutyl]boronic acid', '[(1r)-1-[[(2s,3r)-3-hydroxy-2-[[(6-phenylpyridin-2-yl)carbonyl]amino]-1-oxobutyl]amino]-3-methylbutyl]boronic acid')",[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
3131,Fucoxanthin,"('Fucoxanthin', 'All-trans-fucoxanthin', ""(3's,5'r,6'r)-3'-acetoxy-5,6-epoxy-3,5'-dihydroxy-6',7'-didehydro-5,6,7,8,5',6'-hexahydro-beta,beta-caroten-8-one"", '(1s,3r)-3-hydroxy-4-((3e,5e,7e,9e,11e,13e,15e)-18-((1s,4s,6r)-4-hydroxy-2,2,6-trimethyl-7-oxabicyclo[4.1.0]heptan-1-yl)-3,7,12,16-tetramethyl-17-oxooctadeca-1,3,5,7,9,11,13,15-octaen-1-ylidene)-3,5,5-trimethylcyclohexyl acetate', ""(3s,3's,5r,5'r,6s,6'r)-3'-(acetyloxy)-6',7'-didehydro-5,6-epoxy-5,5',6,6',7,8-hexahydro-3,5'-dihydroxy-8-oxo-beta,beta-carotene"")",[],,"['FOOD', 'INFO']",['FOOD'],['FOOD'],['FOOD']
3132,Fucitol,"('Fucitol', '(2r,3s,4r,5s)-hexane-1,2,3,4,5-pentol', '(2r,3s,4r,5s)-hexane-1,2,3,4,5-pentaol', 'Fuc-ol', 'Galactitol, 1-deoxy-')",[],,['FOOD'],['FOOD'],['INFO'],['INFO']
3133,Acetosulfamine,"('Sulfacetamide', 'Sulphacetamide', 'Acetosulfamine', 'N-((4-aminophenyl)sulfonyl)acetamide', 'N-acetylsulfanilamide')",[],,['MEDICAL'],['INFO'],['INFO'],['INFO']
3134,Bekanamycin,"('Bekanamycin', 'Kanamycin b', 'Nebramycin v', 'Aminodeoxykanamycin', 'Nebramycin factor 5')",[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
3135,Punicalagin,"('Punicalagin', 'S9131', ""Glucose, cyclic 4,6-(2,2'-(5,10-dihydro-2,3,7,8-tetrahydroxy-5,10-dioxo(1)benzopyrano(5,4,3-cde)(1)benzopyran-1,6-diyl)bis(3,4,5-trihydroxybenzoate)) cyclic 2,3-(4,4',5,5',6,6'-hexahydroxy(1,1'-biphenyl)-2,2'-dicarboxylate)-, (2(s),4(s,s))-"", ""Glucose, cyclic4,6-[(2s,2's)-2,2'-(5,10-dihydro-2,3,7,8-tetrahydroxy-5,10-dioxo[1]benzopyrano[5,4,3-cde][1]benzopyran-1,6-diyl)bis[3,4,5-trihydroxybenzoate]]cyclic2,3-[(s)-4,4',5,5',6,6'-hexahydroxy[1,1'-biphenyl]-2,2'-dicarboxylate]"")",[],,['FOOD'],['FOOD'],['FOOD'],['FOOD']
3136,Bromotheophylline,"('Pamabrom', 'Bromotheophylline', 'Theophylline, 8-bromo-', 'Oprea1_299436', 'Oprea1_509676')",[],,['MEDICAL'],['INFO'],['MEDICAL'],['MEDICAL']
3137,Succinylsulfathiazole,"('Succinylsulfathiazole', 'Succinylsulphathiazole', 'Cremosuxidine', 'Sulfasuxidine', 'Colistatin')",[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
3138,Cyclopentolate,"('Cyclopentolate (hydrochloride)', 'Cyclopentolate', 'Cyclopentylate', 'Ciclopentolato', 'Cyclopentolatum')",[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
3139,Salicylamide,"('Salicylamide', 'O-hydroxybenzamide', 'Benzamide, 2-hydroxy-', 'Salicylic acid amide', 'Salamide')",[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],"['MEDICAL', 'PERSONAL CARE']"
3140,Precef,"('Ceforanide', 'Precef', 'Ceforanido', 'Ceforanidum', 'Ceforanidum [inn-latin]')",[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
3141,Tercian,"('Cyamemazine', 'Cyamepromazine', 'Cianatil', 'Cyamemazin', 'Tercian')",[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
3142,Casein kinase ii inhibitor,"('Casein kinase ii inhibitor', 'Ck2inhibitor', '(4,5,6,7-tetrabromo-n,n-dimethyl-1h-benzo[d]imidazol-2-amine)')",,,['MEDICAL'],['INFO'],['MEDICAL'],['INFO']
3143,Filibuvir,"('Filibuvir', '(r)-6-cyclopentyl-6-(2-(2,6-diethylpyridin-4-yl)ethyl)-3-((5,7-dimethyl-[1,2,4]triazolo[1,5-a]pyrimidin-2-yl)methyl)-4-hydroxy-5,6-dihydro-2h-pyran-2-one', '(2r)-2-cyclopentyl-2-[2-(2,6-diethylpyridin-4-yl)ethyl]-5-[(5,7-dimethyl-[1,2,4]triazolo[1,5-a]pyrimidin-2-yl)methyl]-4-hydroxy-3h-pyran-6-one', 'Filibuvir [usan:inn]', 'Filibuvir (usan/inn)')",[],,['MEDICAL'],['MEDICAL'],['INFO'],['INFO']
3144,Capramol,"('Epsilon-amino-n-caproic acid', 'Aminocaproic acid', 'Amicar', 'Epsikapron', 'Capramol')",[],,"['MEDICAL', 'INDUSTRIAL']",['INFO'],"['MEDICAL', 'INDUSTRIAL']",['INFO']
3145,Lg 100268,"('Lg 100268', 'Cd 3127', 'Lg 268', 'Lg 100268 ; lg-100268')",[],,['MEDICAL'],['INFO'],['MEDICAL'],['INFO']
3146,Tioxolone,"('Tioxolone', 'Thioxolone', 'Tioxolon', 'Camyna', 'Thioxalone')",[],,['MEDICAL'],"['MEDICAL', 'PERSONAL CARE']","['MEDICAL', 'PERSONAL CARE']","['MEDICAL', 'PERSONAL CARE']"
3147,Relebactam,"('Relebactam', 'Relebactam anhydrous', '(1r,2s,5r)-7-oxo-2-(piperidin-4-ylcarbamoyl)-1,6-diazabicyclo[3.2.1]octan-6-yl hydrogen sulfate', '[(2s,5r)-7-oxo-2-(piperidin-4-ylcarbamoyl)-1,6-diazabicyclo[3.2.1]octan-6-yl] hydrogen sulfate', 'Relebactam [inn]')",[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
3148,Roxatidine (acetate hydrochloride),"('Roxatidine (acetate hydrochloride)', 'Aceroxatidine', 'Pifatidine', 'Roxatidina', 'Roxatidinum')",[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
3149,Cefmetazole,"('Cefmetazole (sodium)', 'Sodium cefmetazole', 'Cefmetazole', 'Cefmetazolo', 'Cefmetazolum')",[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
