FEATURE_ID,SOURCE,DEEPSEEK_RAG,GPT_NO_RAG,GPT_RAG,SEARCH_GPT
2445,WIKIPEDIA,['INFO'],['INFO'],['INFO'],['INDUSTRIAL']
2446,PUBMED,['ENDOGENOUS'],"['ENDOGENOUS', 'FOOD']",['ENDOGENOUS'],['INFO']
2447,PUBMED,"['MEDICAL', 'FOOD', 'ENDOGENOUS']","['ENDOGENOUS', 'FOOD']","['ENDOGENOUS', 'FOOD', 'MEDICAL']",['INFO']
2448,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
2449,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
2450,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
2451,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
2452,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
2453,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
2454,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
2455,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
2456,WIKIPEDIA,"['MEDICAL', 'FOOD']","['MEDICAL', 'FOOD']","['MEDICAL', 'FOOD']","['MEDICAL', 'FOOD']"
2457,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
2458,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
2459,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
2460,WIKIPEDIA,"['FOOD', 'PERSONAL CARE', 'MEDICAL', 'ENDOGENOUS']","['FOOD', 'INDUSTRIAL']","['FOOD', 'PERSONAL CARE', 'INDUSTRIAL', 'INFO']","['FOOD', 'PERSONAL CARE', 'INDUSTRIAL']"
2461,WIKIPEDIA,"['FOOD', 'PERSONAL CARE', 'INDUSTRIAL', 'MEDICAL', 'ENDOGENOUS']",['FOOD'],"['FOOD', 'PERSONAL CARE', 'INDUSTRIAL', 'MEDICAL']",['INFO']
2462,PUBMED,"['MEDICAL', 'ENDOGENOUS']",['MEDICAL'],['MEDICAL'],['MEDICAL']
2463,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
2464,PUBMED,"['MEDICAL', 'INDUSTRIAL']",['INFO'],"['INDUSTRIAL', 'PERSONAL CARE']","['MEDICAL', 'PERSONAL CARE']"
2465,WIKIPEDIA,['MEDICAL'],['INFO'],['MEDICAL'],['INFO']
2466,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
2467,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
2468,WIKIPEDIA,['MEDICAL'],['INFO'],['MEDICAL'],['INFO']
2469,WIKIPEDIA,['INDUSTRIAL'],['INFO'],['INDUSTRIAL'],['INFO']
2470,WIKIPEDIA,"['FOOD', 'PERSONAL CARE']",['FOOD'],"['FOOD', 'PERSONAL CARE']","['FOOD', 'PERSONAL CARE']"
2471,WIKIPEDIA,['MEDICAL'],['INFO'],['MEDICAL'],['MEDICAL']
2472,WIKIPEDIA,['MEDICAL'],"['MEDICAL', 'INDUSTRIAL']","['MEDICAL', 'INDUSTRIAL']",['MEDICAL']
2473,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
2474,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
2475,WIKIPEDIA,"['FOOD', 'ENDOGENOUS']",['FOOD'],['FOOD'],"['FOOD', 'PERSONAL CARE']"
2476,WIKIPEDIA,"['ENDOGENOUS', 'FOOD']","['ENDOGENOUS', 'FOOD']",['FOOD'],"['FOOD', 'PERSONAL CARE']"
2477,PUBMED,['MEDICAL'],['INFO'],['MEDICAL'],['INFO']
2478,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
2479,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
2480,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['INFO'],['INFO']
2481,WIKIPEDIA,"['MEDICAL', 'FOOD']","['FOOD', 'MEDICAL']","['MEDICAL', 'FOOD']",['INFO']
2482,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
2483,WIKIPEDIA,['INFO'],['INFO'],['INFO'],['INFO']
2484,WIKIPEDIA,['ENDOGENOUS'],"['ENDOGENOUS', 'FOOD']",['ENDOGENOUS'],"['ENDOGENOUS', 'FOOD']"
2485,WIKIPEDIA,"['INDUSTRIAL', 'PERSONAL CARE']",['INDUSTRIAL'],"['INDUSTRIAL', 'PERSONAL CARE']","['INDUSTRIAL', 'PERSONAL CARE']"
2486,WIKIPEDIA,"['MEDICAL', 'PERSONAL CARE']","['MEDICAL', 'INDUSTRIAL']","['MEDICAL', 'PERSONAL CARE']",['INFO']
2487,WIKIPEDIA,['MEDICAL'],['INFO'],['MEDICAL'],['INFO']
2488,PUBMED,"['MEDICAL', 'FOOD']","['MEDICAL', 'INDUSTRIAL']",['MEDICAL'],['MEDICAL']
2489,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
2490,WIKIPEDIA,['MEDICAL'],['INFO'],['INFO'],['MEDICAL']
2491,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
2492,PUBMED,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
2493,PUBMED,['INDUSTRIAL'],"['INDUSTRIAL', 'PERSONAL CARE']",['INDUSTRIAL'],['INDUSTRIAL']
2494,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
2495,PUBMED,['INFO'],"['MEDICAL', 'ENDOGENOUS']",['INFO'],['INFO']
2496,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
2497,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
2498,WIKIPEDIA,"['FOOD', 'INDUSTRIAL', 'PERSONAL CARE']","['FOOD', 'PERSONAL CARE', 'INDUSTRIAL']","['FOOD', 'INDUSTRIAL', 'PERSONAL CARE']","['FOOD', 'PERSONAL CARE', 'INDUSTRIAL']"
2499,WIKIPEDIA,"['FOOD', 'INDUSTRIAL', 'MEDICAL']",['FOOD'],"['FOOD', 'INDUSTRIAL']",['INFO']
2500,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['INFO'],['MEDICAL']
2501,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
2502,WIKIPEDIA,['MEDICAL'],['INFO'],['MEDICAL'],['INFO']
2503,WIKIPEDIA,['MEDICAL'],['INFO'],['MEDICAL'],['INFO']
2504,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
2505,WIKIPEDIA,['MEDICAL'],['INFO'],['MEDICAL'],['MEDICAL']
2506,PUBMED,"['MEDICAL', 'FOOD']",['FOOD'],"['MEDICAL', 'PERSONAL CARE', 'FOOD']","['FOOD', 'PERSONAL CARE']"
2507,PUBMED,"['MEDICAL', 'ENDOGENOUS']",['FOOD'],['MEDICAL'],['INFO']
2508,WIKIPEDIA,"['FOOD', 'INDUSTRIAL', 'MEDICAL']",['INFO'],"['FOOD', 'INDUSTRIAL', 'MEDICAL']",['INFO']
2509,WIKIPEDIA,['MEDICAL'],['INFO'],['MEDICAL'],['INFO']
2510,PUBMED,"['MEDICAL', 'ENDOGENOUS']","['ENDOGENOUS', 'MEDICAL']","['MEDICAL', 'ENDOGENOUS']",['INFO']
2511,WIKIPEDIA,['MEDICAL'],['MEDICAL'],"['MEDICAL', 'INDUSTRIAL']",['MEDICAL']
2512,WIKIPEDIA,"['ENDOGENOUS', 'MEDICAL']","['MEDICAL', 'ENDOGENOUS']","['ENDOGENOUS', 'MEDICAL']","['ENDOGENOUS', 'MEDICAL']"
2513,WIKIPEDIA,"['FOOD', 'PERSONAL CARE', 'MEDICAL', 'INDUSTRIAL']","['FOOD', 'PERSONAL CARE', 'INDUSTRIAL']","['FOOD', 'PERSONAL CARE', 'MEDICAL', 'INDUSTRIAL']","['FOOD', 'PERSONAL CARE', 'INDUSTRIAL']"
2514,WIKIPEDIA,"['FOOD', 'MEDICAL']","['MEDICAL', 'FOOD', 'INDUSTRIAL']","['FOOD', 'PERSONAL CARE', 'INDUSTRIAL']","['FOOD', 'PERSONAL CARE']"
2515,WIKIPEDIA,"['MEDICAL', 'INDUSTRIAL']","['MEDICAL', 'INDUSTRIAL', 'FOOD']","['MEDICAL', 'FOOD', 'INDUSTRIAL']","['MEDICAL', 'PERSONAL CARE', 'FOOD']"
2516,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
2517,PUBMED,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
2518,WIKIPEDIA,['MEDICAL'],"['MEDICAL', 'FOOD']",['MEDICAL'],"['MEDICAL', 'FOOD']"
2519,PUBMED,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
2520,PUBMED,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
2521,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
2522,WIKIPEDIA,['ENDOGENOUS'],['ENDOGENOUS'],['ENDOGENOUS'],"['ENDOGENOUS', 'FOOD', 'PERSONAL CARE']"
2523,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
2524,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
2525,WIKIPEDIA,"['FOOD', 'MEDICAL']","['FOOD', 'MEDICAL']",['FOOD'],"['FOOD', 'PERSONAL CARE', 'MEDICAL']"
2526,PUBMED,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
2527,WIKIPEDIA,['ENDOGENOUS'],['ENDOGENOUS'],['ENDOGENOUS'],['ENDOGENOUS']
2528,WIKIPEDIA,"['MEDICAL', 'FOOD', 'ENDOGENOUS']","['MEDICAL', 'FOOD']","['MEDICAL', 'FOOD']","['MEDICAL', 'FOOD']"
2529,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
2530,WIKIPEDIA,['MEDICAL'],"['MEDICAL', 'INDUSTRIAL']","['MEDICAL', 'INDUSTRIAL']","['MEDICAL', 'INDUSTRIAL']"
2531,PUBMED,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
2532,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
2533,PUBMED,"['FOOD', 'MEDICAL']","['MEDICAL', 'FOOD']","['FOOD', 'MEDICAL']","['FOOD', 'PERSONAL CARE', 'MEDICAL']"
2534,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['INFO'],['INFO']
2535,WIKIPEDIA,['MEDICAL'],['MEDICAL'],"['MEDICAL', 'ENDOGENOUS']",['MEDICAL']
2536,WIKIPEDIA,['INDUSTRIAL'],['INDUSTRIAL'],['INFO'],['INFO']
2537,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
2538,PUBMED,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
2539,WIKIPEDIA,"['MEDICAL', 'FOOD']","['MEDICAL', 'FOOD']","['MEDICAL', 'FOOD']","['MEDICAL', 'FOOD']"
2540,WIKIPEDIA,"['MEDICAL', 'PERSONAL CARE', 'INDUSTRIAL']","['PERSONAL CARE', 'INDUSTRIAL']","['MEDICAL', 'PERSONAL CARE', 'INDUSTRIAL']","['MEDICAL', 'PERSONAL CARE']"
2541,WIKIPEDIA,"['FOOD', 'MEDICAL', 'PERSONAL CARE']",['INFO'],"['FOOD', 'PERSONAL CARE', 'MEDICAL']",['INFO']
2542,WIKIPEDIA,['INFO'],['INFO'],['INFO'],['INFO']
2543,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
2544,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
2545,PUBMED,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
2546,WIKIPEDIA,"['MEDICAL', 'FOOD']",['INFO'],"['MEDICAL', 'FOOD']",['INFO']
2547,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['INFO'],['INFO']
2548,WIKIPEDIA,['MEDICAL'],['INFO'],['MEDICAL'],['INFO']
2549,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
2550,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
2551,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
2552,WIKIPEDIA,"['MEDICAL', 'INDUSTRIAL']",['INFO'],['INFO'],['INFO']
2553,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
2554,WIKIPEDIA,['MEDICAL'],['INFO'],['MEDICAL'],['INFO']
2555,WIKIPEDIA,"['MEDICAL', 'INDUSTRIAL']",['MEDICAL'],"['MEDICAL', 'INDUSTRIAL']",['INFO']
2556,WIKIPEDIA,['MEDICAL'],"['MEDICAL', 'INDUSTRIAL']",['MEDICAL'],['MEDICAL']
2557,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
2558,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
2559,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
2560,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
2561,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
2562,WIKIPEDIA,['MEDICAL'],['INFO'],['MEDICAL'],['MEDICAL']
2563,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
2564,WIKIPEDIA,['INFO'],['INFO'],['INFO'],['INFO']
2565,WIKIPEDIA,"['MEDICAL', 'FOOD']",['INFO'],"['MEDICAL', 'FOOD']",['INFO']
2566,WIKIPEDIA,['INFO'],['INFO'],['INFO'],['INFO']
2567,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['INFO'],['INFO']
2568,WIKIPEDIA,"['FOOD', 'PERSONAL CARE']","['PERSONAL CARE', 'FOOD', 'INDUSTRIAL']","['FOOD', 'PERSONAL CARE']","['FOOD', 'PERSONAL CARE']"
2569,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
2570,PUBMED,['INFO'],['INFO'],['INFO'],['INFO']
2571,PUBMED,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
2572,PUBMED,['INFO'],['INFO'],['INFO'],['INFO']
2573,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
2574,PUBMED,['MEDICAL'],['INFO'],"['MEDICAL', 'FOOD']",['MEDICAL']
2575,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
2576,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
2577,PUBMED,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
2578,WIKIPEDIA,"['MEDICAL', 'INDUSTRIAL']","['MEDICAL', 'PERSONAL CARE']","['MEDICAL', 'INDUSTRIAL']","['MEDICAL', 'INDUSTRIAL']"
2579,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
2580,WIKIPEDIA,"['INDUSTRIAL', 'MEDICAL']","['MEDICAL', 'INDUSTRIAL']","['INDUSTRIAL', 'PERSONAL CARE']","['INDUSTRIAL', 'PERSONAL CARE']"
2581,WIKIPEDIA,['INFO'],['INFO'],"['ENDOGENOUS', 'FOOD']",['INFO']
2582,WIKIPEDIA,['MEDICAL'],['INFO'],['MEDICAL'],['MEDICAL']
2583,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
2584,WIKIPEDIA,"['FOOD', 'INFO']",['FOOD'],['INFO'],['FOOD']
2585,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
2586,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
2587,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
2588,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
2589,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
2590,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
2591,PUBMED,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
2592,PUBMED,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
2593,WIKIPEDIA,"['MEDICAL', 'FOOD']",['MEDICAL'],"['MEDICAL', 'FOOD']",['MEDICAL']
2594,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
2595,WIKIPEDIA,"['MEDICAL', 'FOOD']",['MEDICAL'],['MEDICAL'],"['MEDICAL', 'PERSONAL CARE']"
2596,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
2597,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['INFO'],['INFO']
2598,PUBMED,"['FOOD', 'INFO']",['FOOD'],"['FOOD', 'MEDICAL']",['FOOD']
2599,WIKIPEDIA,"['ENDOGENOUS', 'FOOD', 'MEDICAL']",['ENDOGENOUS'],"['ENDOGENOUS', 'FOOD', 'MEDICAL']",['INFO']
2600,WIKIPEDIA,"['ENDOGENOUS', 'PERSONAL CARE', 'FOOD', 'MEDICAL']","['ENDOGENOUS', 'FOOD']","['ENDOGENOUS', 'PERSONAL CARE', 'FOOD']","['ENDOGENOUS', 'FOOD', 'PERSONAL CARE']"
2601,WIKIPEDIA,"['ENDOGENOUS', 'PERSONAL CARE', 'FOOD']","['ENDOGENOUS', 'FOOD']","['ENDOGENOUS', 'FOOD', 'PERSONAL CARE', 'MEDICAL']","['ENDOGENOUS', 'FOOD', 'PERSONAL CARE']"
2602,WIKIPEDIA,"['FOOD', 'ENDOGENOUS', 'MEDICAL']","['ENDOGENOUS', 'FOOD']","['ENDOGENOUS', 'FOOD']",['INFO']
2603,WIKIPEDIA,"['ENDOGENOUS', 'FOOD']","['ENDOGENOUS', 'FOOD']","['ENDOGENOUS', 'FOOD']","['ENDOGENOUS', 'FOOD', 'PERSONAL CARE', 'MEDICAL']"
2604,PUBMED,"['MEDICAL', 'INDUSTRIAL']","['MEDICAL', 'INDUSTRIAL']",['MEDICAL'],"['MEDICAL', 'INDUSTRIAL']"
2605,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
2606,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
2607,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
2608,PUBMED,['MEDICAL'],['INFO'],['MEDICAL'],['INFO']
2609,WIKIPEDIA,['MEDICAL'],['INFO'],['MEDICAL'],['INFO']
2610,WIKIPEDIA,"['FOOD', 'MEDICAL', 'INDUSTRIAL']",['FOOD'],"['FOOD', 'MEDICAL', 'INDUSTRIAL']","['FOOD', 'MEDICAL', 'PERSONAL CARE']"
2611,WIKIPEDIA,['MEDICAL'],['MEDICAL'],"['MEDICAL', 'ENDOGENOUS']","['MEDICAL', 'PERSONAL CARE']"
2612,PUBMED,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
2613,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
2614,WIKIPEDIA,"['FOOD', 'ENDOGENOUS']","['ENDOGENOUS', 'FOOD']","['ENDOGENOUS', 'FOOD', 'MEDICAL', 'INDUSTRIAL']","['ENDOGENOUS', 'FOOD', 'MEDICAL']"
2615,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
2616,WIKIPEDIA,"['MEDICAL', 'FOOD']",['INFO'],['INFO'],['INFO']
2617,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
2618,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
2619,WIKIPEDIA,['INFO'],['INFO'],['MEDICAL'],['INFO']
2620,PUBMED,['INFO'],['INFO'],['INFO'],['INFO']
2621,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
2622,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
2623,PUBMED,['INFO'],['INFO'],['INFO'],['INFO']
2624,WIKIPEDIA,['MEDICAL'],['INFO'],"['MEDICAL', 'PERSONAL CARE']",['INFO']
2625,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
2626,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
2627,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
2628,WIKIPEDIA,['INFO'],['MEDICAL'],['INFO'],['INFO']
2629,PUBMED,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
2630,PUBMED,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
2631,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
2632,WIKIPEDIA,['MEDICAL'],['INFO'],['MEDICAL'],['INFO']
2633,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
2634,WIKIPEDIA,"['MEDICAL', 'FOOD']",['MEDICAL'],"['MEDICAL', 'FOOD']",['MEDICAL']
2635,WIKIPEDIA,"['ENDOGENOUS', 'MEDICAL']","['ENDOGENOUS', 'MEDICAL']",['ENDOGENOUS'],"['ENDOGENOUS', 'MEDICAL']"
2636,WIKIPEDIA,"['MEDICAL', 'PERSONAL CARE']",['PERSONAL CARE'],"['MEDICAL', 'PERSONAL CARE']",['PERSONAL CARE']
2637,WIKIPEDIA,"['MEDICAL', 'ENDOGENOUS']",['MEDICAL'],"['MEDICAL', 'ENDOGENOUS']",['MEDICAL']
2638,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
2639,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
2640,WIKIPEDIA,"['MEDICAL', 'INDUSTRIAL']","['MEDICAL', 'INDUSTRIAL']","['MEDICAL', 'INDUSTRIAL']",['INFO']
2641,WIKIPEDIA,['ENDOGENOUS'],['ENDOGENOUS'],['ENDOGENOUS'],['INFO']
2642,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
2643,WIKIPEDIA,['MEDICAL'],['INFO'],['MEDICAL'],['MEDICAL']
2644,PUBMED,['MEDICAL'],['INFO'],['MEDICAL'],['MEDICAL']
2645,WIKIPEDIA,"['FOOD', 'PERSONAL CARE']",['FOOD'],"['FOOD', 'PERSONAL CARE']",['INFO']
2646,PUBMED,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
2647,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
2648,WIKIPEDIA,['INFO'],['INFO'],['INFO'],"['ENDOGENOUS', 'FOOD']"
2649,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
2650,WIKIPEDIA,['MEDICAL'],['INFO'],['MEDICAL'],['MEDICAL']
2651,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
2652,PUBMED,['MEDICAL'],['INFO'],"['MEDICAL', 'FOOD']",['INFO']
2653,WIKIPEDIA,['ENDOGENOUS'],['ENDOGENOUS'],['ENDOGENOUS'],['ENDOGENOUS']
2654,PUBMED,"['FOOD', 'MEDICAL']",['FOOD'],"['FOOD', 'MEDICAL']",['INFO']
2655,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
2656,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['INFO'],['INFO']
2657,PUBMED,['INFO'],['INFO'],['INFO'],['INFO']
2658,WIKIPEDIA,"['ENDOGENOUS', 'FOOD']","['ENDOGENOUS', 'FOOD']",['ENDOGENOUS'],"['ENDOGENOUS', 'FOOD']"
2659,WIKIPEDIA,"['MEDICAL', 'PERSONAL CARE']","['MEDICAL', 'PERSONAL CARE']","['MEDICAL', 'PERSONAL CARE']","['MEDICAL', 'PERSONAL CARE']"
2660,WIKIPEDIA,['MEDICAL'],['INFO'],['MEDICAL'],['MEDICAL']
2661,PUBMED,['MEDICAL'],['INFO'],['MEDICAL'],['INFO']
2662,WIKIPEDIA,"['MEDICAL', 'INDUSTRIAL']",['MEDICAL'],['INFO'],['INFO']
2663,WIKIPEDIA,"['PERSONAL CARE', 'INDUSTRIAL']","['FOOD', 'INDUSTRIAL', 'PERSONAL CARE']","['FOOD', 'PERSONAL CARE', 'INDUSTRIAL']","['FOOD', 'PERSONAL CARE', 'INDUSTRIAL']"
2664,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
2665,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
2666,,['INFO'],"['MEDICAL', 'FOOD']",['INFO'],"['MEDICAL', 'FOOD']"
2667,PUBMED,['MEDICAL'],['INFO'],['MEDICAL'],['MEDICAL']
2668,WIKIPEDIA,"['FOOD', 'MEDICAL']",['FOOD'],"['FOOD', 'MEDICAL']",['INFO']
2669,WIKIPEDIA,['INFO'],['INDUSTRIAL'],['INFO'],['INDUSTRIAL']
2670,WIKIPEDIA,['ENDOGENOUS'],['INFO'],['ENDOGENOUS'],['INFO']
2671,WIKIPEDIA,['MEDICAL'],['INFO'],['MEDICAL'],['INFO']
2672,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
2673,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
2674,PUBMED,"['MEDICAL', 'ENDOGENOUS']",['INFO'],"['MEDICAL', 'ENDOGENOUS']","['ENDOGENOUS', 'MEDICAL']"
2675,PUBMED,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
2676,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
2677,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
2678,WIKIPEDIA,"['ENDOGENOUS', 'MEDICAL']","['ENDOGENOUS', 'MEDICAL']","['ENDOGENOUS', 'MEDICAL']","['ENDOGENOUS', 'FOOD']"
2679,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
2680,WIKIPEDIA,"['MEDICAL', 'INDUSTRIAL']",['MEDICAL'],"['MEDICAL', 'INDUSTRIAL']",['MEDICAL']
2681,WIKIPEDIA,['FOOD'],['FOOD'],['FOOD'],['FOOD']
2682,WIKIPEDIA,['MEDICAL'],['MEDICAL'],"['MEDICAL', 'INDUSTRIAL']",['INFO']
